// <0000> 瑚太朗
// <0370> 「ところが当日、先に一人で様子を見に行くといっていた男が、いつまで経っても来ない」
<0370> 「ところが当日、先に一人で様子を見に行くといっていた男が、いつまで経っても来ない」

// <0371> 小鳥
<0371> 小鳥

// <0372> 「おかしいな、変だな、と思って、集まったみんなでその廃屋に向かったんです」
<0372> 「おかしいな、変だな、と思って、集まったみんなでその廃屋に向かったんです」

// <0373> 小鳥
<0373> 小鳥

// <0374> 「するとその廃屋の窓からすぅっと光が動くんですね…」
<0374> 「するとその廃屋の窓からすぅっと光が動くんですね…」

// <0375> 瑚太朗
<0375> 瑚太朗

// <0376> 「こわいわ！　後ジュンジの話、半分以上は誰か失踪する！！！」
<0376> 「こわいわ！　後ジュンジの話、半分以上は誰か失踪する！！！」

// <0377> チョイスミスだった。
<0377> チョイスミスだった。

// <0378> 瑚太朗
<0378> 瑚太朗

// <0379> 「ほのぼの旅行記みたいに頼む」
<0379> 「ほのぼの旅行記みたいに頼む」

// <0380> 小鳥
<0380> 小鳥

// <0381> 「おーけー」
<0381> 「おーけー」

// <0382> 小鳥
<0382> 小鳥

// <0383> 「オカルト研究会の…リーダーがー」
<0383> 「オカルト研究会の…リーダーがー」

// <0384> 小鳥
<0384> 小鳥

// <0385> 「廃屋の闇の中でー」
<0385> 「廃屋の闇の中でー」

// <0386> 小鳥
<0386> 小鳥

// <0387> 「世にも恐ろしい心霊現象にー」
<0387> 「世にも恐ろしい心霊現象にー」

// <0388> 小鳥
<0388> 小鳥

// <0389> 「出会った～」
<0389> 「出会った～」

// <0390> 瑚太朗
<0390> 瑚太朗

// <0391> 「出会ってない！　何その予告！？」
<0391> 「出会ってない！　何その予告！？」

// <0392> 瑚太朗
<0392> 瑚太朗

// <0393> 「熱い人みたいに」
<0393> 「熱い人みたいに」

// <0394> 小鳥
<0394> 小鳥

// <0395> 「おーけー」
<0395> 「おーけー」

// <0396> 小鳥
<0396> 小鳥

// <0397> 「怖いってなんですか。言い訳してるんじゃないですか！」
<0397> 「怖いってなんですか。言い訳してるんじゃないですか！」

// <0398> 小鳥
<0398> 小鳥

// <0399> 「どうしてそこで諦めんの！　諦めんな！」
<0399> 「どうしてそこで諦めんの！　諦めんな！」

// <0400> 小鳥
<0400> 小鳥

// <0401> 「出来る！　出来る出来る出来る！　オカムラさんやれば出来る！！」
<0401> 「出来る！　出来る出来る出来る！　オカムラさんやれば出来る！！」

// <0402> 小鳥
<0402> 小鳥

// <0403> 「富士山は汗をかかない！　でも俺たちはかく！！」
<0403> 「富士山は汗をかかない！　でも俺たちはかく！！」

// <0404> 瑚太朗
<0404> 瑚太朗

// <0405> 「いや俺オカムラさんじゃないし…最後意味わかんねえんだけど…」
<0405> 「いや俺オカムラさんじゃないし…最後意味わかんねえんだけど…」

// <0406> ともあれ小鳥エナジーで和んだ。
<0406> ともあれ小鳥エナジーで和んだ。

// <0407> ちはや
<0407> ちはや

// <0408> 「よくわからないですけどー」
<0408> 「よくわからないですけどー」

// <0409> ずかずかと絵に近づいていく。
<0409> ずかずかと絵に近づいていく。

// <0410> 瑚太朗
<0410> 瑚太朗

// <0411> 「あっ！　止めろ！　呪いが発現したらどうする！！」
<0411> 「あっ！　止めろ！　呪いが発現したらどうする！！」

// <0412> ちはや
<0412> ちはや

// <0413> 「これスプレーで書いただけみたいですよ」
<0413> 「これスプレーで書いただけみたいですよ」

// <0414> 瑚太朗
<0414> 瑚太朗

// <0415> 「なに…犠牲者の血が自動書記したものではないというのか」
<0415> 「なに…犠牲者の血が自動書記したものではないというのか」

// <0416> ちはや
<0416> ちはや

// <0417> 「なんなんですかその発想の飛躍っぷり」
<0417> 「なんなんですかその発想の飛躍っぷり」

// <0418> 小鳥
<0418> 小鳥

// <0419> 「瑚太朗君のはいつもの事だ」
<0419> 「瑚太朗君のはいつもの事だ」

// <0420> ちはや
<0420> ちはや

// <0421> 「そうですけどねえ…」
<0421> 「そうですけどねえ…」

// <0422> 静流
<0422> 静流

// <0423> 「………」
<0423> 「………」

// <0424> 静流も近づき、じっと見つめていた。
<0424> 静流も近づき、じっと見つめていた。

// <0425> 瑚太朗
<0425> 瑚太朗

// <0426> 「なんだ？　ちはやバンカーでこの壁を破壊しろ？」
<0426> 「なんだ？　ちはやバンカーでこの壁を破壊しろ？」

// <0427> ちはや
<0427> ちはや

// <0428> 「人をロボ扱いしないでください」
<0428> 「人をロボ扱いしないでください」

// <0429> 静流
<0429> 静流

// <0430> 「………」
<0430> 「………」

// <0431> 静流
<0431> 静流

// <0432> 「………うむ」
<0432> 「………うむ」

// <0433> 静流
<0433> 静流

// <0434> 「恐怖君と名づけよう」
<0434> 「恐怖君と名づけよう」

// <0435> 瑚太朗
<0435> 瑚太朗

// <0436> 「子供泣くからな」
<0436> 「子供泣くからな」

// <0437> 静流
<0437> 静流

// <0438> 「むう」
<0438> 「むう」

// <0439> ルチア
<0439> ルチア

// <0440> 「しかし荒れ放題だな。どうやら他にも侵入していた人がいるようだ」
<0440> 「しかし荒れ放題だな。どうやら他にも侵入していた人がいるようだ」

// <0441> 静流
<0441> 静流

// <0442> 「ルチア」
<0442> 「ルチア」

// <0443> ルチア
<0443> ルチア

// <0444> 「ん、なんだ？　何か見つかったのか？」
<0444> 「ん、なんだ？　何か見つかったのか？」

// <0445> 静流
<0445> 静流

// <0446> 「どう思うこの恐怖君」
<0446> 「どう思うこの恐怖君」

// <0447> ルチア
<0447> ルチア

// <0448> 「いや、別にどうとも…」
<0448> 「いや、別にどうとも…」

// <0449> ちはや
<0449> ちはや

// <0450> 「結構新しい絵みたいですねー」
<0450> 「結構新しい絵みたいですねー」

// <0451> 静流
<0451> 静流

// <0452> 「ちーは…」
<0452> 「ちーは…」

// <0453> ちはや
<0453> ちはや

// <0454> 「いや、私にもよくわかりません」
<0454> 「いや、私にもよくわかりません」

// <0455> 静流
<0455> 静流

// <0456> 「むう…理解されぬ…」
<0456> 「むう…理解されぬ…」

// <0457> 瑚太朗
<0457> 瑚太朗

// <0458> 「ん？　てかここ、封印されてたんじゃないの？」
<0458> 「ん？　てかここ、封印されてたんじゃないの？」

// <0459> ルチア
<0459> ルチア

// <0460> 「そんなことはないようだ。まだ新しい缶やペットボトルなんかも落ちている」
<0460> 「そんなことはないようだ。まだ新しい缶やペットボトルなんかも落ちている」

// <0461> 瑚太朗
<0461> 瑚太朗

// <0462> 「ここに住んでる人とかに遭遇したら、それはそれで怖いな…」
<0462> 「ここに住んでる人とかに遭遇したら、それはそれで怖いな…」

// <0463> 小鳥
<0463> 小鳥

// <0464> 「出会った～」
<0464> 「出会った～」

// <0465> 瑚太朗
<0465> 瑚太朗

// <0466> 「いや…絶対そんなほのぼの出会わないから…」
<0466> 「いや…絶対そんなほのぼの出会わないから…」

// <0467> 小鳥
<0467> 小鳥

// <0468> 「とりあえず、いろいろ探ってみる？」
<0468> 「とりあえず、いろいろ探ってみる？」

// <0469> 瑚太朗
<0469> 瑚太朗

// <0470> 「そうしよう。脱出不能になったらゾンビはショットガンで吹き飛ばすように！　木片は暖炉で焼けば謎を解く鍵が出てくるはずだ！」
<0470> 「そうしよう。脱出不能になったらゾンビはショットガンで吹き飛ばすように！　木片は暖炉で焼けば謎を解く鍵が出てくるはずだ！」

// <0471> 小鳥
<0471> 小鳥

// <0472> 「生物的危険要因」
<0472> 「生物的危険要因」

// <0473> というわけで、探索開始だ。
<0473> というわけで、探索開始だ。

// <0474> 探索は大体終了。
<0474> 探索は大体終了。

// <0475> 瑚太朗
<0475> 瑚太朗

// <0476> 「結構ホラーな写真は撮れたな…」
<0476> 「結構ホラーな写真は撮れたな…」

// <0477> 薄暗い瓦礫の中に散らばる人形とマネキン。
<0477> 薄暗い瓦礫の中に散らばる人形とマネキン。

// <0478> 元は事務所であったであろうオフィス。
<0478> 元は事務所であったであろうオフィス。

// <0479> 生活観のあるものが朽ち果てている光景は、なかなか見ごたえがある。
<0479> 生活観のあるものが朽ち果てている光景は、なかなか見ごたえがある。

// <0480> 小鳥
<0480> 小鳥

// <0481> 「でも、オカルトになるようなのは何にもなかったね」
<0481> 「でも、オカルトになるようなのは何にもなかったね」

// <0482> ルチア
<0482> ルチア

// <0483> 「早々起こるものじゃないだろう、そういうのは。写真が撮れたなら帰ろう」
<0483> 「早々起こるものじゃないだろう、そういうのは。写真が撮れたなら帰ろう」

// <0484> 瑚太朗
<0484> 瑚太朗

// <0485> 「なんだい、怖いのかい」
<0485> 「なんだい、怖いのかい」

// <0486> 静流
<0486> 静流

// <0487> 「怖いのかい」
<0487> 「怖いのかい」

// <0488> ルチア
<0488> ルチア

// <0489> 「こ、怖くはないが…あんまりこんなところに長居したくない」
<0489> 「こ、怖くはないが…あんまりこんなところに長居したくない」

// <0490> ルチアの手には、汚れて交換したと思われる手袋が数枚握られていた。
<0490> ルチアの手には、汚れて交換したと思われる手袋が数枚握られていた。

// <0491> まあ、汚いとこだしなあ…。
<0491> まあ、汚いとこだしなあ…。

// <0492> 瑚太朗
<0492> 瑚太朗

// <0493> 「じゃ、出るか」
<0493> 「じゃ、出るか」

// <0494> 小鳥
<0494> 小鳥

// <0495> 「はーい」
<0495> 「はーい」

// <0496> 外に出ると、薄暗い中にずっといたせいか、木漏れ日ですら眩しく思う。
<0496> 外に出ると、薄暗い中にずっといたせいか、木漏れ日ですら眩しく思う。

// <0497> 朱音
<0497> 朱音

// <0498> 「ご苦労様」
<0498> 「ご苦労様」

// <0499> 瑚太朗
<0499> 瑚太朗

// <0500> 「あれ、会長」
<0500> 「あれ、会長」

// <0501> 秘書を後ろに控えさせた会長が出迎えてくれる。
<0501> 秘書を後ろに控えさせた会長が出迎えてくれる。

// <0502> ちはや
<0502> ちはや

// <0503> 「来てたなら中入ってきてくださいよー」
<0503> 「来てたなら中入ってきてくださいよー」

// <0504> 朱音
<0504> 朱音

// <0505> 「嫌だからこうしているんじゃない」
<0505> 「嫌だからこうしているんじゃない」

// <0506> 朱音
<0506> 朱音

// <0507> 「でも、少し中を見てみたくはあるわね」
<0507> 「でも、少し中を見てみたくはあるわね」

// <0508> 秘書のほうに手をやると、なにやら書類の束みたいなものを受け取る。
<0508> 秘書のほうに手をやると、なにやら書類の束みたいなものを受け取る。

// <0509> 朱音
<0509> 朱音

// <0510> 「この建物、確かにいわくつきのものよ。５０年以上も前からここにあるようね」
<0510> 「この建物、確かにいわくつきのものよ。５０年以上も前からここにあるようね」

// <0511> 瑚太朗
<0511> 瑚太朗

// <0512> 「あ、調べてくれたんすか」
<0512> 「あ、調べてくれたんすか」

// <0513> 朱音
<0513> 朱音

// <0514> 「元々は製紙出版関係の工場だったようね。立地条件は最悪、また創業十年もせずに親会社の経営が破綻」
<0514> 「元々は製紙出版関係の工場だったようね。立地条件は最悪、また創業十年もせずに親会社の経営が破綻」

// <0515> 朱音
<0515> 朱音

// <0516> 「また同時にこの工場の劣悪な労働環境が問題になり、それが元で経営していた一家は心中…」
<0516> 「また同時にこの工場の劣悪な労働環境が問題になり、それが元で経営していた一家は心中…」

// <0517> 小鳥
<0517> 小鳥

// <0518> 「れ、劣悪な労働環境って？」
<0518> 「れ、劣悪な労働環境って？」

// <0519> 朱音
<0519> 朱音

// <0520> 「裁断機の事故が多発していたようね」
<0520> 「裁断機の事故が多発していたようね」

// <0521> 瑚太朗
<0521> 瑚太朗

// <0522> 「切断…」
<0522> 「切断…」

// <0523> 朱音
<0523> 朱音

// <0524> 「今では考えられないでしょうけど、昔はそういう品質の悪い機械っていうのは、平気で存在していたのよ」
<0524> 「今では考えられないでしょうけど、昔はそういう品質の悪い機械っていうのは、平気で存在していたのよ」

// <0525> 朱音
<0525> 朱音

// <0526> 「で、後に別の企業が土地を買い取り、その後は倉庫として扱われていたようね」
<0526> 「で、後に別の企業が土地を買い取り、その後は倉庫として扱われていたようね」

// <0527> 朱音
<0527> 朱音

// <0528> 「それも潰れて工場は解体、今に至ると」
<0528> 「それも潰れて工場は解体、今に至ると」

// <0529> 朱音
<0529> 朱音

// <0530> 「今残っているこれは、事務所扱いのプレハブね。解体する費用すらなく現在も残っているのでしょうけれど」
<0530> 「今残っているこれは、事務所扱いのプレハブね。解体する費用すらなく現在も残っているのでしょうけれど」

// <0531> 朱音
<0531> 朱音

// <0532> 「ここの森一帯を調べれば、工場の痕跡なんかも見つかるのではないかしら」
<0532> 「ここの森一帯を調べれば、工場の痕跡なんかも見つかるのではないかしら」

// <0533> 瑚太朗
<0533> 瑚太朗

// <0534> 「ふへー…」
<0534> 「ふへー…」

// <0535> ちはや
<0535> ちはや

// <0536> 「本当に廃墟なんですねえ」
<0536> 「本当に廃墟なんですねえ」

// <0537> 朱音
<0537> 朱音

// <0538> 「解体もされずに残っている建築物なんて、どこの山にもあるものよ」
<0538> 「解体もされずに残っている建築物なんて、どこの山にもあるものよ」

// <0539> 瑚太朗
<0539> 瑚太朗

// <0540> 「この辺すぐに植物育っちゃうしなあ」
<0540> 「この辺すぐに植物育っちゃうしなあ」

// <0541> 森に埋もれてしまったら、もう解体どころじゃない。
<0541> 森に埋もれてしまったら、もう解体どころじゃない。

// <0542> 現にここに来るまでも、大型重機が通れるような道は舗装されていなかった。
<0542> 現にここに来るまでも、大型重機が通れるような道は舗装されていなかった。

// <0543> 朱音
<0543> 朱音

// <0544> 「で、幽霊騒ぎだけれど…原因と思われる事柄も、ここには確かに存在していたのだわ」
<0544> 「で、幽霊騒ぎだけれど…原因と思われる事柄も、ここには確かに存在していたのだわ」

// <0545> 瑚太朗
<0545> 瑚太朗

// <0546> 「え、なんすか？」
<0546> 「え、なんすか？」

// <0547> 朱音
<0547> 朱音

// <0548> 「ここではね、玩具関係の在庫などが山積みになっていたらしいの。中にそれらしいものはなかったかしら？」
<0548> 「ここではね、玩具関係の在庫などが山積みになっていたらしいの。中にそれらしいものはなかったかしら？」

// <0549> ルチア
<0549> ルチア

// <0550> 「確かに、人形なんかが転がっていたが」
<0550> 「確かに、人形なんかが転がっていたが」

// <0551> 朱音
<0551> 朱音

// <0552> 「笑い袋ってご存知？」
<0552> 「笑い袋ってご存知？」

// <0553> 静流
<0553> 静流

// <0554> 「………」
<0554> 「………」

// <0555> 首を横に振る。
<0555> 首を横に振る。

// <0556> 瑚太朗
<0556> 瑚太朗

// <0557> 「なんですそりゃ」
<0557> 「なんですそりゃ」

// <0558> 朱音
<0558> 朱音

// <0559> 「袋の中のボタンを押すと、笑い声がするジョークグッズよ」
<0559> 「袋の中のボタンを押すと、笑い声がするジョークグッズよ」

// <0560> 朱音
<0560> 朱音

// <0561> 「それを動物の人形に応用したものの製造を主力としていたのが、ここの最後の持ち主ね」
<0561> 「それを動物の人形に応用したものの製造を主力としていたのが、ここの最後の持ち主ね」

// <0562> 瑚太朗
<0562> 瑚太朗

// <0563> 「わかった気がするぞ…」
<0563> 「わかった気がするぞ…」

// <0564> ちはや
<0564> ちはや

// <0565> 「なんです？」
<0565> 「なんです？」

// <0566> 瑚太朗
<0566> 瑚太朗

// <0567> 「中を色々見てきたけどさ、ここって色々怪しいもんが置いてあったじゃん」
<0567> 「中を色々見てきたけどさ、ここって色々怪しいもんが置いてあったじゃん」

// <0568> 瑚太朗
<0568> 瑚太朗

// <0569> 「原因はそこにあんじゃないかって話さ」
<0569> 「原因はそこにあんじゃないかって話さ」

// <0570> 瑚太朗
<0570> 瑚太朗

// <0571> 「で、その笑い袋とやらって寿命は？」
<0571> 「で、その笑い袋とやらって寿命は？」

// <0572> 朱音
<0572> 朱音

// <0573> 「さあ。まあ電池式だったらしばらくは持つでしょうね」
<0573> 「さあ。まあ電池式だったらしばらくは持つでしょうね」

// <0574> 瑚太朗
<0574> 瑚太朗

// <0575> 「昔さ、振ると鳴き声がするぬいぐるみってあったんだよ」
<0575> 「昔さ、振ると鳴き声がするぬいぐるみってあったんだよ」

// <0576> 瑚太朗
<0576> 瑚太朗

// <0577> 「ここってそういうのが置いてあったんじゃないか？」
<0577> 「ここってそういうのが置いてあったんじゃないか？」

// <0578> ルチア
<0578> ルチア

// <0579> 「なるほどな、それが何らかの原因で作動して、奇妙な声を上げる…」
<0579> 「なるほどな、それが何らかの原因で作動して、奇妙な声を上げる…」

// <0580> 瑚太朗
<0580> 瑚太朗

// <0581> 「動物が大分入り込んでたみたいだし、箱とかを壊して中身が飛び出るとか、結構あると思うんよ」
<0581> 「動物が大分入り込んでたみたいだし、箱とかを壊して中身が飛び出るとか、結構あると思うんよ」

// <0582> ちはや
<0582> ちはや

// <0583> 「猫だったら、じゃれたりするかもですね」
<0583> 「猫だったら、じゃれたりするかもですね」

// <0584> 瑚太朗
<0584> 瑚太朗

// <0585> 「今はもうぶっ壊れてて声もしなかったけどな」
<0585> 「今はもうぶっ壊れてて声もしなかったけどな」

// <0586> 瑚太朗
<0586> 瑚太朗

// <0587> 「で、それが謎の声として噂になり、幽霊廃墟の完成だ」
<0587> 「で、それが謎の声として噂になり、幽霊廃墟の完成だ」

// <0588> 朱音
<0588> 朱音

// <0589> 「そんなところでしょうね」
<0589> 「そんなところでしょうね」

// <0590> 瑚太朗
<0590> 瑚太朗

// <0591> 「…うへえ、簡単に真相が解明しちまったぞこれ…」
<0591> 「…うへえ、簡単に真相が解明しちまったぞこれ…」

// <0592> オカルト要素も全くないじゃないか…。
<0592> オカルト要素も全くないじゃないか…。

// <0593> 小鳥
<0593> 小鳥

// <0594> 「んでも記事にしたら面白いんじゃない？　写真もいっぱい撮ったし」
<0594> 「んでも記事にしたら面白いんじゃない？　写真もいっぱい撮ったし」

// <0595> 瑚太朗
<0595> 瑚太朗

// <0596> 「ん、まあな」
<0596> 「ん、まあな」

// <0597> ひとまず引き上げることにした。
<0597> ひとまず引き上げることにした。

// <0598> どういう記事にするかは改めて考えよう…。
<0598> どういう記事にするかは改めて考えよう…。

// <0599> 瑚太朗
<0599> 瑚太朗

// <0600> 「…でもですね、会長」
<0600> 「…でもですね、会長」

// <0601> 帰り道に話しかける。
<0601> 帰り道に話しかける。

// <0602> 朱音
<0602> 朱音

// <0603> 「何？」
<0603> 「何？」

// <0604> 瑚太朗
<0604> 瑚太朗

// <0605> 「なんだってまた、あんなとこに工場なんてあったんでしょうね？」
<0605> 「なんだってまた、あんなとこに工場なんてあったんでしょうね？」

// <0606> 瑚太朗
<0606> 瑚太朗

// <0607> 「緑化都市なんていわれる前の昔の風祭って、田舎もいいとこだったでしょ？　工場の立地にしては不自然な気がする」
<0607> 「緑化都市なんていわれる前の昔の風祭って、田舎もいいとこだったでしょ？　工場の立地にしては不自然な気がする」

// <0608> 瑚太朗
<0608> 瑚太朗

// <0609> 「倉庫だってそうだ。なんだってこんな交通の便の悪いとこに」
<0609> 「倉庫だってそうだ。なんだってこんな交通の便の悪いとこに」

// <0610> 小鳥
<0610> 小鳥

// <0611> 「おかしいな、変だな」
<0611> 「おかしいな、変だな」

// <0612> 瑚太朗
<0612> 瑚太朗

// <0613> 「ジュンジはもういい」
<0613> 「ジュンジはもういい」

// <0614> 朱音
<0614> 朱音

// <0615> 「さあね。そんなことまではわからないわ」
<0615> 「さあね。そんなことまではわからないわ」

// <0616> 朱音
<0616> 朱音

// <0617> 「…そんなことにも頭が行かない経営陣だったから、潰れてなくなっているのではなくて？」
<0617> 「…そんなことにも頭が行かない経営陣だったから、潰れてなくなっているのではなくて？」

// <0618> 瑚太朗
<0618> 瑚太朗

// <0619> 「まあそうなんですけどね…」
<0619> 「まあそうなんですけどね…」

// <0620> なにか別の問題がある気がする。
<0620> なにか別の問題がある気がする。

// <0621> 気がするが…。
<0621> 気がするが…。

// <0622> 瑚太朗
<0622> 瑚太朗

// <0623> （オカ研らしい記事にはなりそうもないか…）
<0623> （オカ研らしい記事にはなりそうもないか…）

// <0624> 疑問として記事に織り込むくらいならいいか。謎っぽいのがあったほうがそれらしいし。
<0624> 疑問として記事に織り込むくらいならいいか。謎っぽいのがあったほうがそれらしいし。

// <0625> dummy
<0625> dummy

// <0626> sys20_adv00
<0626> sys20_adv00

// <0627> kuro
<0627> kuro

// <0628> sys20_adv00
<0628> sys20_adv00

// <0629> bg004
<0629> bg004

// <0630> sys20_adv00
<0630> sys20_adv00

// <0631> cgm_ak11h
<0631> cgm_ak11h

// <0632> sys20_adv00
<0632> sys20_adv00

// <0633> sys20_adv00
<0633> sys20_adv00

// <0634> cgm_ak11h
<0634> cgm_ak11h

// <0635> sys20_adv00
<0635> sys20_adv00

// <0636> cgm_kt31
<0636> cgm_kt31

// <0637> sys20_adv00
<0637> sys20_adv00

// <0638> cgm_kt16
<0638> cgm_kt16

// <0639> sys20_adv00
<0639> sys20_adv00

// <0640> cgm_kt21y
<0640> cgm_kt21y

// <0641> sys20_adv00
<0641> sys20_adv00

// <0642> cgm_kt16
<0642> cgm_kt16

// <0643> sys20_adv00
<0643> sys20_adv00

// <0644> cgm_kt21y
<0644> cgm_kt21y

// <0645> sys20_adv00
<0645> sys20_adv00

// <0646> cgm_ak23
<0646> cgm_ak23

// <0647> sys20_adv00
<0647> sys20_adv00

// <0648> cgm_ak11h
<0648> cgm_ak11h

// <0649> sys20_adv00
<0649> sys20_adv00

// <0650> cgm_ak30
<0650> cgm_ak30

// <0651> sys20_adv00
<0651> sys20_adv00

// <0652> cgm_ak30
<0652> cgm_ak30

// <0653> cgm_ch13
<0653> cgm_ch13

// <0654> sys20_adv00
<0654> sys20_adv00

// <0655> cgm_ak33
<0655> cgm_ak33

// <0656> sys20_adv00
<0656> sys20_adv00

// <0657> cgm_lc19
<0657> cgm_lc19

// <0658> sys20_adv00
<0658> sys20_adv00

// <0659> cgm_ak30
<0659> cgm_ak30

// <0660> sys20_adv00
<0660> sys20_adv00

// <0661> sys20_adv00
<0661> sys20_adv00

// <0662> cgm_kt14
<0662> cgm_kt14

// <0663> sys20_adv00
<0663> sys20_adv00

// <0664> sys20_adv00
<0664> sys20_adv00

// <0665> cgm_ch13
<0665> cgm_ch13

// <0666> sys20_adv00
<0666> sys20_adv00

// <0667> cgm_kt17y
<0667> cgm_kt17y

// <0668> sys20_adv00
<0668> sys20_adv00

// <0669> cgm_ak11
<0669> cgm_ak11

// <0670> sys20_adv00
<0670> sys20_adv00

// <0671> cgm_ak23
<0671> cgm_ak23

// <0672> sys20_adv00
<0672> sys20_adv00

// <0673> cgm_ak23
<0673> cgm_ak23

// <0674> cgm_ch13
<0674> cgm_ch13

// <0675> sys20_adv00
<0675> sys20_adv00

// <0676> cgm_ak13
<0676> cgm_ak13

// <0677> cgm_ch13
<0677> cgm_ch13

// <0678> sys20_adv00
<0678> sys20_adv00

// <0679> cgm_ak11
<0679> cgm_ak11

// <0680> sys20_adv00
<0680> sys20_adv00

// <0681> cgm_lc11h
<0681> cgm_lc11h

// <0682> sys20_adv00
<0682> sys20_adv00

// <0683> cgm_lc11
<0683> cgm_lc11

// <0684> cgm_ch10
<0684> cgm_ch10

// <0685> sys20_adv00
<0685> sys20_adv00

// <0686> cgm_kt10
<0686> cgm_kt10

// <0687> cgm_sz10
<0687> cgm_sz10

// <0688> sys20_adv00
<0688> sys20_adv00

// <0689> cgm_kt16
<0689> cgm_kt16

// <0690> sys20_adv00
<0690> sys20_adv00

// <0691> cgm_kt11y
<0691> cgm_kt11y

// <0692> sys20_adv00
<0692> sys20_adv00

// <0693> cgm_lc10
<0693> cgm_lc10

// <0694> sys20_adv00
<0694> sys20_adv00

// <0695> cgm_ch12
<0695> cgm_ch12

// <0696> sys20_adv00
<0696> sys20_adv00

// <0697> sys20_adv00
<0697> sys20_adv00

// <0698> cgm_sz13
<0698> cgm_sz13

// <0699> sys20_adv00
<0699> sys20_adv00

// <0700> cgm_sz32y
<0700> cgm_sz32y

// <0701> sys20_adv00
<0701> sys20_adv00

// <0702> cgm_sz12s
<0702> cgm_sz12s

// <0703> sys20_adv00
<0703> sys20_adv00

// <0704> kuro
<0704> kuro

// <0705> sys20_adv00
<0705> sys20_adv00

// <0706> bg014
<0706> bg014

// <0707> bgm035
<0707> bgm035

// <0708> sys20_adv00
<0708> sys20_adv00

// <0709> cgm_kt16
<0709> cgm_kt16

// <0710> sys20_adv00
<0710> sys20_adv00

// <0711> cgm_kt31
<0711> cgm_kt31

// <0712> sys20_adv00
<0712> sys20_adv00

// <0713> cgm_kt20y
<0713> cgm_kt20y

// <0714> sys20_adv00
<0714> sys20_adv00

// <0715> cgm_kt21
<0715> cgm_kt21

// <0716> sys20_adv00
<0716> sys20_adv00

// <0717> cgm_kt23
<0717> cgm_kt23

// <0718> sys20_adv00
<0718> sys20_adv00

// <0719> cgm_kt17
<0719> cgm_kt17

// <0720> sys20_adv00
<0720> sys20_adv00

// <0721> cgm_lc36
<0721> cgm_lc36

// <0722> sys20_adv00
<0722> sys20_adv00

// <0723> cgm_sz31y
<0723> cgm_sz31y

// <0724> sys20_adv00
<0724> sys20_adv00

// <0725> sys20_adv00
<0725> sys20_adv00

// <0726> cgm_kt11
<0726> cgm_kt11

// <0727> sys20_adv00
<0727> sys20_adv00

// <0728> cgm_kt30
<0728> cgm_kt30

// <0729> sys20_adv00
<0729> sys20_adv00

// <0730> cgm_ch12
<0730> cgm_ch12

// <0731> sys20_adv00
<0731> sys20_adv00

// <0732> cgm_kt12
<0732> cgm_kt12

// <0733> cgm_ch12
<0733> cgm_ch12

// <0734> sys20_adv00
<0734> sys20_adv00

// <0735> kuro
<0735> kuro

// <0736> sys20_adv00
<0736> sys20_adv00

// <0737> bg014
<0737> bg014

// <0738> sys20_adv00
<0738> sys20_adv00

// <0739> cgm_lc11h
<0739> cgm_lc11h

// <0740> sys20_adv00
<0740> sys20_adv00

// <0741> cgm_lc21
<0741> cgm_lc21

// <0742> sys20_adv00
<0742> sys20_adv00

// <0743> cgm_kt17
<0743> cgm_kt17

// <0744> sys20_adv00
<0744> sys20_adv00

// <0745> cgm_kt17
<0745> cgm_kt17

// <0746> cgm_ch12
<0746> cgm_ch12

// <0747> sys20_adv00
<0747> sys20_adv00

// <0748> cgm_kt14
<0748> cgm_kt14

// <0749> cgm_ch12
<0749> cgm_ch12

// <0750> sys20_adv00
<0750> sys20_adv00

// <0751> sys20_adv00
<0751> sys20_adv00

// <0752> cgm_lc15
<0752> cgm_lc15

// <0753> sys20_adv00
<0753> sys20_adv00

// <0754> sys20_adv00
<0754> sys20_adv00

// <0755> cgm_lc11
<0755> cgm_lc11

// <0756> sys20_adv00
<0756> sys20_adv00

// <0757> sys20_adv00
<0757> sys20_adv00

// <0758> cgm_ch13
<0758> cgm_ch13

// <0759> sys20_adv00
<0759> sys20_adv00

// <0760> cgm_lc11h
<0760> cgm_lc11h

// <0761> sys20_adv00
<0761> sys20_adv00

// <0762> cgm_ch29h
<0762> cgm_ch29h

// <0763> cgm_lc11h
<0763> cgm_lc11h

// <0764> sys20_adv00
<0764> sys20_adv00

// <0765> cgm_ch16
<0765> cgm_ch16

// <0766> sys20_adv00
<0766> sys20_adv00

// <0767> sys20_adv00
<0767> sys20_adv00

// <0768> cgm_ch15
<0768> cgm_ch15

// <0769> sys20_adv00
