// <0000> 瑚太朗
<1930> …蜘蛛に似た、巨大な虫だ。

// <1931> ８本の脚を背中に突き刺して体を固定している。
<1931> ８本の脚を背中に突き刺して体を固定している。

// <1932> ほってりと膨らんだ腹部から、強い火気が感じられた。
<1932> ほってりと膨らんだ腹部から、強い火気が感じられた。

// <1933> 俺の中で、闘争用のスイッチが入る。緊急。
<1933> 俺の中で、闘争用のスイッチが入る。緊急。

// <1934> ずきりと痛む気持ちを闘いのための心構えで圧殺。
<1934> ずきりと痛む気持ちを闘いのための心構えで圧殺。

// <1935> 亡骸をその場に転がし、飛び退いた。
<1935> 亡骸をその場に転がし、飛び退いた。

// <1936> 直後、蜘蛛は爆発し、周囲に炎と溶解液を撒き散らす。
<1936> 直後、蜘蛛は爆発し、周囲に炎と溶解液を撒き散らす。

// <1937> 瑚太朗
<1937> 瑚太朗

// <1938> 「…！」
<1938> 「…！」

// <1939> …罠。
<1939> …罠。

// <1940> 確認した人間を巻き添えにするための。
<1940> 確認した人間を巻き添えにするための。

// <1941> えげつない、罠。
<1941> えげつない、罠。

// <1942> 瑚太朗
<1942> 瑚太朗

// <1943> 「…人間には…尊厳ってもんが…」
<1943> 「…人間には…尊厳ってもんが…」

// <1944> 拳を固めて、標識を叩き折る。
<1944> 拳を固めて、標識を叩き折る。

// <1945> 瑚太朗
<1945> 瑚太朗

// <1946> 「…あんだろ！」
<1946> 「…あんだろ！」

// <1947> 朱音がしたことと、罪深さにおいてどう違う？
<1947> 朱音がしたことと、罪深さにおいてどう違う？

// <1948> すぐに内なる声が逆張りの倫理をぶつけてくる。
<1948> すぐに内なる声が逆張りの倫理をぶつけてくる。

// <1949> 違わない。
<1949> 違わない。

// <1950> 知ってる。
<1950> 知ってる。

// <1951> 思い知ってる。
<1951> 思い知ってる。

// <1952> 怒りの矛先を他にぶつける資格が俺たちにはない。
<1952> 怒りの矛先を他にぶつける資格が俺たちにはない。

// <1953> だからただ、耐えるだけだ。
<1953> だからただ、耐えるだけだ。

// <1954> 少し気を落ち着かせて、生存者をサーチする。
<1954> 少し気を落ち着かせて、生存者をサーチする。

// <1955> 見つからなかった。念入りに殺されていた。
<1955> 見つからなかった。念入りに殺されていた。

// <1956> 誘導員も殺されていた。
<1956> 誘導員も殺されていた。

// <1957> さらに３０分ほど調べて、引きあげた。
<1957> さらに３０分ほど調べて、引きあげた。

// <1958> 死体にははやくも緑が覆いつつある。
<1958> 死体にははやくも緑が覆いつつある。

// <1959> …すべて覆ってくれ。
<1959> …すべて覆ってくれ。

// <1960> 地層の一部にして、化石のように過去のことにしてくれ。
<1960> 地層の一部にして、化石のように過去のことにしてくれ。

// <1961> 俺たちの大罪を、歴史上の出来事のようなものにしてくれ…
<1961> 俺たちの大罪を、歴史上の出来事のようなものにしてくれ…

// <1962> 夕方になった。
<1962> 夕方になった。

// <1963> 風が吹き始めた。
<1963> 風が吹き始めた。

// <1964> 冬の厳しい風には、血と破滅の臭いが混じる。
<1964> 冬の厳しい風には、血と破滅の臭いが混じる。

// <1965> どこかで出火があったらしい。
<1965> どこかで出火があったらしい。

// <1966> 遠く、のろしのように黒煙があがっている。
<1966> 遠く、のろしのように黒煙があがっている。

// <1967> ほとんどの市民は避難を選んだ。
<1967> ほとんどの市民は避難を選んだ。

// <1968> しかし少数だが、自宅にとどまる者もいたそうだ。
<1968> しかし少数だが、自宅にとどまる者もいたそうだ。

// <1969> 理由は様々。
<1969> 理由は様々。

// <1970> 災害なんてそのうちおさまる。
<1970> 災害なんてそのうちおさまる。

// <1971> 子供が戻ってこない。
<1971> 子供が戻ってこない。

// <1972> 家を離れるなんてしたくない。
<1972> 家を離れるなんてしたくない。

// <1973> 寝たきりの老人がいる。
<1973> 寝たきりの老人がいる。

// <1974> 通常なら、万難を排しても救いの手を差し伸べねばならない人々。
<1974> 通常なら、万難を排しても救いの手を差し伸べねばならない人々。

// <1975> しかし今はもう、不可能なことだ。
<1975> しかし今はもう、不可能なことだ。

// <1976> 彼らはいずれ星に還る。
<1976> 彼らはいずれ星に還る。

// <1977> 集まってきた避難民も、来世側への移動経路の細さから、広場や道路で立ち往生を強いられている。
<1977> 集まってきた避難民も、来世側への移動経路の細さから、広場や道路で立ち往生を強いられている。

// <1978> …想定の甘さだ。
<1978> …想定の甘さだ。

// <1979> 男性会員
<1979> 男性会員

// <1980> 「倒壊や火災の影響がない地域に住んでいる人達に、一度戻るよう頼んだんだが、誰も動こうとしないんだ」
<1980> 「倒壊や火災の影響がない地域に住んでいる人達に、一度戻るよう頼んだんだが、誰も動こうとしないんだ」

// <1981> 無理もない。
<1981> 無理もない。

// <1982> 皆、不安だ。
<1982> 皆、不安だ。

// <1983> 避難の行列から外れたら、助けてはもらえないのではないかという懸念。
<1983> 避難の行列から外れたら、助けてはもらえないのではないかという懸念。

// <1984> 常に肉眼で、避難状況をとらえておきたい心理。
<1984> 常に肉眼で、避難状況をとらえておきたい心理。

// <1985> 瑚太朗
<1985> 瑚太朗

// <1986> 「この消化率だと…日をまたぎますね」
<1986> 「この消化率だと…日をまたぎますね」

// <1987> 男性会員
<1987> 男性会員

// <1988> 「…それで済むといいんだが」
<1988> 「…それで済むといいんだが」

// <1989> 群衆を導く重責に、今更ながら肝を冷やす。
<1989> 群衆を導く重責に、今更ながら肝を冷やす。

// <1990> その晩、避難民は路上で過ごすことになった。
<1990> その晩、避難民は路上で過ごすことになった。

// <1991> 人々は冷たい床に腰を下ろし、持参した食糧で飢えを凌いでいた。
<1991> 人々は冷たい床に腰を下ろし、持参した食糧で飢えを凌いでいた。

// <1992> 眠ろうと試みた人間もいたが、うまくいかないようだった。
<1992> 眠ろうと試みた人間もいたが、うまくいかないようだった。

// <1993> 無理もない。この寒さだ。
<1993> 無理もない。この寒さだ。

// <1994> ほとんどの人が、ろくに眠ることなく一夜を明かした。
<1994> ほとんどの人が、ろくに眠ることなく一夜を明かした。

// <1995> 早朝。
<1995> 早朝。

// <1996> トラブル発生の報。
<1996> トラブル発生の報。

// <1997> いくつかある避難路のひとつが、また襲撃を受けたという。
<1997> いくつかある避難路のひとつが、また襲撃を受けたという。

// <1998> 逃げ延びてきた何人かが、現場の惨状を声高に語る。
<1998> 逃げ延びてきた何人かが、現場の惨状を声高に語る。

// <1999> それは不安の種まきに等しい。
<1999> それは不安の種まきに等しい。

// <2000> 俺が駆けつけた時には、もうすべてが終わったあとだった。
<2000> 俺が駆けつけた時には、もうすべてが終わったあとだった。

// <2001> こんなこと褒めたくはないが、水際立った行動だ。
<2001> こんなこと褒めたくはないが、水際立った行動だ。

// <2002> 無理もない。
<2002> 無理もない。

// <2003> …向こうは魔物で偵察できるのだから。
<2003> …向こうは魔物で偵察できるのだから。

// <2004> このままではいつまでも裏をかかれる。
<2004> このままではいつまでも裏をかかれる。

// <2005> 魔物使いがこちらにもいれば、まだ違うのだろうか。
<2005> 魔物使いがこちらにもいれば、まだ違うのだろうか。

// <2006> …しまこを預けたのは失敗だったか。
<2006> …しまこを預けたのは失敗だったか。

// <2007> 女性会員
<2007> 女性会員

// <2008> 「天王寺君、少しお腹に入れて」
<2008> 「天王寺君、少しお腹に入れて」

// <2009> 渡されたのは、紙の椀に盛られた豚汁と握り飯。
<2009> 渡されたのは、紙の椀に盛られた豚汁と握り飯。

// <2010> 炊き出しか。
<2010> 炊き出しか。

// <2011> 瑚太朗
<2011> 瑚太朗

// <2012> 「ありがとうございます。人数分あるんですか？」
<2012> 「ありがとうございます。人数分あるんですか？」

// <2013> 女性会員
<2013> 女性会員

// <2014> 「それは大丈夫。そこらの業務用冷凍庫からいくらでも材料を取ってくるから」
<2014> 「それは大丈夫。そこらの業務用冷凍庫からいくらでも材料を取ってくるから」

// <2015> まさに緊急処置というやつだ。
<2015> まさに緊急処置というやつだ。

// <2016> 苦笑して、椀を受け取った。
<2016> 苦笑して、椀を受け取った。

// <2017> …うまい。
<2017> …うまい。

// <2018> 空きっ腹に染み渡る。
<2018> 空きっ腹に染み渡る。

// <2019> 温かいものを腹に入れたせいで、うつらうつらしてしまう。
<2019> 温かいものを腹に入れたせいで、うつらうつらしてしまう。

// <2020> 男性会員
<2020> 男性会員

// <2021> 「天王寺君、まただ！」
<2021> 「天王寺君、まただ！」

// <2022> 座ったまま寝ていた俺を、凶報が起こした。
<2022> 座ったまま寝ていた俺を、凶報が起こした。

// <2023> 三箇所目の襲撃。
<2023> 三箇所目の襲撃。

// <2024> 徹底的な虐殺。
<2024> 徹底的な虐殺。

// <2025> 人々の間に動揺が広がりはじめる。
<2025> 人々の間に動揺が広がりはじめる。

// <2026> 大丈夫なのか？
<2026> 大丈夫なのか？

// <2027> 　早く入れないのか？
<2027> 　早く入れないのか？

// <2028> 誘導員が数分ごとに呼びつけられ、事実説明を求められる。
<2028> 誘導員が数分ごとに呼びつけられ、事実説明を求められる。

// <2029> 数カ所のルートが潰れたせいで、他のポイントにやってくる避難民が増大した。
<2029> 数カ所のルートが潰れたせいで、他のポイントにやってくる避難民が増大した。

// <2030> 効率の著しい低下を招く。
<2030> 効率の著しい低下を招く。

// <2031> 瑚太朗
<2031> 瑚太朗

// <2032> （まじぃ…すべては…助けられないかも知れない…）
<2032> （まじぃ…すべては…助けられないかも知れない…）

// <2033> 午後３時。
<2033> 午後３時。

// <2034> 救済の歌が、また一段階、浸透度を引き上げた。
<2034> 救済の歌が、また一段階、浸透度を引き上げた。

// <2035> ひとつの旋律からはじまったこの歌も、今はポリフォニックに発展しつつある。
<2035> ひとつの旋律からはじまったこの歌も、今はポリフォニックに発展しつつある。

// <2036> 各パートを担当するのは人ではない。
<2036> 各パートを担当するのは人ではない。

// <2037> 大地の軋み、大気のうなり、森のしわぶき。
<2037> 大地の軋み、大気のうなり、森のしわぶき。

// <2038> …地表を満たす神通力の、急激な濃度上昇による耳鳴り。
<2038> …地表を満たす神通力の、急激な濃度上昇による耳鳴り。

// <2039> 滅びの音が協和する。
<2039> 滅びの音が協和する。

// <2040> それは人々の耳にも届きつつある。
<2040> それは人々の耳にも届きつつある。

// <2041> 避難民
<2041> 避難民

// <2042> 「なんだ…この音は…」
<2042> 「なんだ…この音は…」

// <2043> 避難民
<2043> 避難民

// <2044> 「…どうなっちまったんだ…この世は…」
<2044> 「…どうなっちまったんだ…この世は…」

// <2045> 避難民
<2045> 避難民

// <2046> 「世界のおしまいだぜ…」
<2046> 「世界のおしまいだぜ…」

// <2047> どこかでラジオまで、逼迫した声を発している。
<2047> どこかでラジオまで、逼迫した声を発している。

// <2048> アナウンサー
<2048> アナウンサー

// <2049> 『歌が…歌が聞こえて…いったいこれは…いったいどういう…これは、審判の調べなのでしょうか？　荘厳な…響きです…』
<2049> 『歌が…歌が聞こえて…いったいこれは…いったいどういう…これは、審判の調べなのでしょうか？　荘厳な…響きです…』

// <2050> 歌は世界を満たしていく。
<2050> 歌は世界を満たしていく。

// <2051> 前代未聞の災害とセットで。
<2051> 前代未聞の災害とセットで。

// <2052> アナウンサーは震える声で被害状況を報じた。
<2052> アナウンサーは震える声で被害状況を報じた。

// <2053> 巨大地震に襲われた都心部はひどいようだ。
<2053> 巨大地震に襲われた都心部はひどいようだ。

// <2054> 通りはどこも、今生きてはいても、数時間後には死ぬという人々の呻きで埋め尽くされているという。
<2054> 通りはどこも、今生きてはいても、数時間後には死ぬという人々の呻きで埋め尽くされているという。

// <2055> 難民は各地で発生していた。
<2055> 難民は各地で発生していた。

// <2056> 地方に大挙して押しかけ、地元住民との間で諍いを起こす。
<2056> 地方に大挙して押しかけ、地元住民との間で諍いを起こす。

// <2057> 食糧の奪い合い、火事場強盗、刹那的な暴力。
<2057> 食糧の奪い合い、火事場強盗、刹那的な暴力。

// <2058> 風祭市は本当に幸運な部類だったのだ。
<2058> 風祭市は本当に幸運な部類だったのだ。

// <2059> 震源地とも遠く、津波にも襲われない。
<2059> 震源地とも遠く、津波にも襲われない。

// <2060> 周囲を山と森に囲まれて、天然の砦みたいなものだ。
<2060> 周囲を山と森に囲まれて、天然の砦みたいなものだ。

// <2061> 何より、避難場所がある。
<2061> 何より、避難場所がある。

// <2062> とはいえ緑の侵蝕は気になるところだが…
<2062> とはいえ緑の侵蝕は気になるところだが…

// <2063> ビルの屋上から見渡すたび、黒々とした森の占める面積が増大している。
<2063> ビルの屋上から見渡すたび、黒々とした森の占める面積が増大している。

// <2064> 緑化都市だけあり、その反逆のほどは市民にとって悪夢めいている。
<2064> 緑化都市だけあり、その反逆のほどは市民にとって悪夢めいている。

// <2065> 臨界点を越えた人々が、俺たちに詰め寄ってきた。
<2065> 臨界点を越えた人々が、俺たちに詰め寄ってきた。

// <2066> 避難民
<2066> 避難民

// <2067> 「どういうことだ！　いつになったら避難できる！」
<2067> 「どういうことだ！　いつになったら避難できる！」

// <2068> 避難民
<2068> 避難民

// <2069> 「祖母が体調を崩して…はやく休ませないと死にます！」
<2069> 「祖母が体調を崩して…はやく休ませないと死にます！」

// <2070> 避難民
<2070> 避難民

// <2071> 「化け物騒ぎはどうなったんだ？　調べてないのか！？」
<2071> 「化け物騒ぎはどうなったんだ？　調べてないのか！？」

// <2072> 避難民
<2072> 避難民

// <2073> 「どうして警察の協力を得ない！　おまえたちでは駄目だ！」
<2073> 「どうして警察の協力を得ない！　おまえたちでは駄目だ！」

// <2074> 誘導員たちは声を涸らして叫ぶ。
<2074> 誘導員たちは声を涸らして叫ぶ。

// <2075> 落ち着いてください落ち着いてください。
<2075> 落ち着いてください落ち着いてください。

// <2076> 落ち着くはずもない。なにせ臨界点だ。
<2076> 落ち着くはずもない。なにせ臨界点だ。

// <2077> 避難民のひとりが、俺を指さして叫ぶ。
<2077> 避難民のひとりが、俺を指さして叫ぶ。

// <2078> 避難民
<2078> 避難民

// <2079> 「そいつは何なんだ！　屋根を飛び跳ねたり、ビルをよじ登ったり！　そいつが化け物なんじゃないのか！？」
<2079> 「そいつは何なんだ！　屋根を飛び跳ねたり、ビルをよじ登ったり！　そいつが化け物なんじゃないのか！？」

// <2080> 瑚太朗
<2080> 瑚太朗

// <2081> 「俺っすか？」
<2081> 「俺っすか？」

// <2082> スタッフの誰かが俺を物陰に引っ張り込んだ。
<2082> スタッフの誰かが俺を物陰に引っ張り込んだ。

// <2083> 臨時で張られたテントに。
<2083> 臨時で張られたテントに。

// <2084> 女性会員
<2084> 女性会員

// <2085> 「天王寺君は前に出ない方がいいかも…」
<2085> 「天王寺君は前に出ない方がいいかも…」

// <2086> 瑚太朗
<2086> 瑚太朗

// <2087> 「…いや、俺がどうのって問題じゃないですよコレ…」
<2087> 「…いや、俺がどうのって問題じゃないですよコレ…」

// <2088> 瑚太朗
<2088> 瑚太朗

// <2089> 「彼ら自身がもう限界近いんです」
<2089> 「彼ら自身がもう限界近いんです」

// <2090> 女性会員
<2090> 女性会員

// <2091> 「なんとかできないかしら？」
<2091> 「なんとかできないかしら？」

// <2092> 瑚太朗
<2092> 瑚太朗

// <2093> 「…うーん」
<2093> 「…うーん」

// <2094> せめて闇討ち魔物使い…あいつだけは俺が何とかしたい。
<2094> せめて闇討ち魔物使い…あいつだけは俺が何とかしたい。

// <2095> 人知れずできることといえば、それだ。
<2095> 人知れずできることといえば、それだ。

// <2096> テントを飛び出す。
<2096> テントを飛び出す。

// <2097> 魔物の気配がした。
<2097> 魔物の気配がした。

// <2098> 俺がいない間、ここが襲われるかも知れない。
<2098> 俺がいない間、ここが襲われるかも知れない。

// <2099> 離れるべきではない。
<2099> 離れるべきではない。

// <2100> なら他の避難場所が襲われるのを黙って見ているのか。
<2100> なら他の避難場所が襲われるのを黙って見ているのか。

// <2101> そんなことはできなかった。
<2101> そんなことはできなかった。

// <2102> 突然、視覚を何かと共有した。
<2102> 突然、視覚を何かと共有した。

// <2103> この感覚は、魔物と繋がった時のそれと似ている。
<2103> この感覚は、魔物と繋がった時のそれと似ている。

// <2104> 特にリーフバードを使役している時のそれと…
<2104> 特にリーフバードを使役している時のそれと…

// <2105> その感覚を通じて、魔物の群れの位置がわかった。
<2105> その感覚を通じて、魔物の群れの位置がわかった。

// <2106> 今まさに、避難所のひとつに向かっていた。
<2106> 今まさに、避難所のひとつに向かっていた。

// <2107> 走った。
<2107> 走った。

// <2108> 突然の、感覚ジャック。だが疑う暇さえ今はない。
<2108> 突然の、感覚ジャック。だが疑う暇さえ今はない。

// <2109> 建物を足場にして、現場まで直進する。
<2109> 建物を足場にして、現場まで直進する。

// <2110> 大通りを抜けようとしたところで、通行止めを食らう。
<2110> 大通りを抜けようとしたところで、通行止めを食らう。

// <2111> なんとビルの谷間が、不自然に膨張した並木と巨大な雑草で隙間なく埋まっていた。
<2111> なんとビルの谷間が、不自然に膨張した並木と巨大な雑草で隙間なく埋まっていた。

// <2112> 稠密な緑の壁。
<2112> 稠密な緑の壁。

// <2113> 何千倍もの速度で育っている。
<2113> 何千倍もの速度で育っている。

// <2114> 瑚太朗
<2114> 瑚太朗

// <2115> 「…いくらなんでも…これは早すぎるだろう」
<2115> 「…いくらなんでも…これは早すぎるだろう」

// <2116> ペースを考えると、数日で都市が埋まってしまうのではないかと思える。
<2116> ペースを考えると、数日で都市が埋まってしまうのではないかと思える。

// <2117> 周囲に抜け道はない。
<2117> 周囲に抜け道はない。

// <2118> ここを突っ切るしかないのか…？
<2118> ここを突っ切るしかないのか…？

// <2119> オーロラを振るう。
<2119> オーロラを振るう。

// <2120> 根元から刈り取る。
<2120> 根元から刈り取る。

// <2121> かなり弾力がある。
<2121> かなり弾力がある。

// <2122> タイヤを切断しているみたいだ。
<2122> タイヤを切断しているみたいだ。

// <2123> 水分を大量に含んでいて、火も効果がなさそうである。
<2123> 水分を大量に含んでいて、火も効果がなさそうである。

// <2124> ブレードが異なる感触を噛んだ。
<2124> ブレードが異なる感触を噛んだ。

// <2125> 瑚太朗
<2125> 瑚太朗

// <2126> 「ん…？」
<2126> 「ん…？」

// <2127> かき出してみる。
<2127> かき出してみる。

// <2128> 人間の骸だった。
<2128> 人間の骸だった。

// <2129> 瑚太朗
<2129> 瑚太朗

// <2130> 「…」
<2130> 「…」

// <2131> 様々な災害は、前哨戦に過ぎない。
<2131> 様々な災害は、前哨戦に過ぎない。

// <2132> …文明は最後には、森によって徹底的に分解されてしまうのだ。
<2132> …文明は最後には、森によって徹底的に分解されてしまうのだ。

// <2133> 押しのけて、伐採を再開する。
<2133> 押しのけて、伐採を再開する。

// <2134> すぐに断念することになる。
<2134> すぐに断念することになる。

// <2135> 刈り取るはしから、新しく育った雑草に埋め立てられていくのを見た。
<2135> 刈り取るはしから、新しく育った雑草に埋め立てられていくのを見た。

// <2136> この中に切り込んだら、俺も生き埋めになってしまう。
<2136> この中に切り込んだら、俺も生き埋めになってしまう。

// <2137> 奥に行くのは命取りだ。
<2137> 奥に行くのは命取りだ。

// <2138> 引き返す。元の道に戻るのにさえ、泥濘から這い出るような苦労を味わった。
<2138> 引き返す。元の道に戻るのにさえ、泥濘から這い出るような苦労を味わった。

// <2139> その時、また視覚の共有が起こる。
<2139> その時、また視覚の共有が起こる。

// <2140> ビル内部にある通路が映し出された。
<2140> ビル内部にある通路が映し出された。

// <2141> 何者の視点か知らないが、まさにそれこそ俺の求めるものだ。
<2141> 何者の視点か知らないが、まさにそれこそ俺の求めるものだ。

// <2142> 木の根や蔦がごったがえすビルを通り抜ける。
<2142> 木の根や蔦がごったがえすビルを通り抜ける。

// <2143> 塀から屋根、屋根から屋上に移動。
<2143> 塀から屋根、屋根から屋上に移動。

// <2144> あとは一直線に行ける。
<2144> あとは一直線に行ける。

// <2145> 地上四階のビルから飛び降りて、ビルの路地裏のような広場に出た。
<2145> 地上四階のビルから飛び降りて、ビルの路地裏のような広場に出た。

// <2146> 灰色のコンクリが味気ない、スラムっぽい雰囲気。
<2146> 灰色のコンクリが味気ない、スラムっぽい雰囲気。

// <2147> そこには多数の避難民が、一時的に寝泊まりしていた。
<2147> そこには多数の避難民が、一時的に寝泊まりしていた。

// <2148> テントがいくつも張られ、中には家なき人さながらの段ボールハウスも見受けられる。
<2148> テントがいくつも張られ、中には家なき人さながらの段ボールハウスも見受けられる。

// <2149> 広場を見て回る。
<2149> 広場を見て回る。

// <2150> エリア担当の誘導員を見つけ、話しかけた。
<2150> エリア担当の誘導員を見つけ、話しかけた。

// <2151> 瑚太朗
<2151> 瑚太朗

// <2152> 「お疲れさまです」
<2152> 「お疲れさまです」

// <2153> 男性会員
<2153> 男性会員

// <2154> 「やあ、来てくれたの？」
<2154> 「やあ、来てくれたの？」

// <2155> 瑚太朗
<2155> 瑚太朗

// <2156> 「気になることがあって…変わったことはないですか？」
<2156> 「気になることがあって…変わったことはないですか？」

// <2157> 男性会員
<2157> 男性会員

// <2158> 「今のところ特にないなぁ」
<2158> 「今のところ特にないなぁ」

// <2159> 男性会員
<2159> 男性会員

// <2160> 「でも警察の人が、責任者はどこにいるのかって聞きに来たよ」
<2160> 「でも警察の人が、責任者はどこにいるのかって聞きに来たよ」

// <2161> 男性会員
<2161> 男性会員

// <2162> 「ここにはいないって答えておいたけど」
<2162> 「ここにはいないって答えておいたけど」

// <2163> 瑚太朗
<2163> 瑚太朗

// <2164> 「警察か…」
<2164> 「警察か…」

// <2165> 瑚太朗
<2165> 瑚太朗

// <2166> 「まさか逮捕しようってんじゃないよな…」
<2166> 「まさか逮捕しようってんじゃないよな…」

// <2167> 瑚太朗
<2167> 瑚太朗

// <2168> 「いや、それよりですね…」
<2168> 「いや、それよりですね…」

// <2169> 魔物使いが避難所を襲撃していることを伝える。
<2169> 魔物使いが避難所を襲撃していることを伝える。

// <2170> 男性会員
<2170> 男性会員

// <2171> 「怪物が、人を襲っているってこと？」
<2171> 「怪物が、人を襲っているってこと？」

// <2172> 瑚太朗
<2172> 瑚太朗

// <2173> 「ええ。そうです」
<2173> 「ええ。そうです」

// <2174> 男性会員
<2174> 男性会員

// <2175> 「この避難区域でも、一部の不良っぽい若者が暴力的な行動に出たけど…」
<2175> 「この避難区域でも、一部の不良っぽい若者が暴力的な行動に出たけど…」

// <2176> 瑚太朗
<2176> 瑚太朗

// <2177> 「え、そいつらは今？」
<2177> 「え、そいつらは今？」

// <2178> 男性会員
<2178> 男性会員

// <2179> 「うん。別の良い不良が現れて、こらしめてくれたんだ」
<2179> 「うん。別の良い不良が現れて、こらしめてくれたんだ」

// <2180> 瑚太朗
<2180> 瑚太朗

// <2181> 「良い不良…」
<2181> 「良い不良…」

// <2182> モヤモヤする単語だ。
<2182> モヤモヤする単語だ。

// <2183> 瑚太朗
<2183> 瑚太朗

// <2184> 「…とにかく俺は、対策でしばらく付近にいます」
<2184> 「…とにかく俺は、対策でしばらく付近にいます」

// <2185> 瑚太朗
<2185> 瑚太朗

// <2186> 「何かあったらソッコー呼んでください」
<2186> 「何かあったらソッコー呼んでください」

// <2187> 男性会員
<2187> 男性会員

// <2188> 「わ、わかった。怪物みたいなものを見たら、君に教える」
<2188> 「わ、わかった。怪物みたいなものを見たら、君に教える」

// <2189> 俺は目立たない箇所から雑居ビルの屋上に登り、あぐらをくむ。
<2189> 俺は目立たない箇所から雑居ビルの屋上に登り、あぐらをくむ。

// <2190> 周囲に魔物の影はなし。
<2190> 周囲に魔物の影はなし。

// <2191> だが必ずやってくる。
<2191> だが必ずやってくる。

// <2192> すでに周辺に潜んでいる可能性もある。
<2192> すでに周辺に潜んでいる可能性もある。

// <2193> 懸念を嘲笑うかのように、何事もなく３０分が過ぎた。
<2193> 懸念を嘲笑うかのように、何事もなく３０分が過ぎた。

// <2194> 違和感を覚えた。
<2194> 違和感を覚えた。

// <2195> 考えてみれば、共感した情報を俺は鵜呑みにした。
<2195> 考えてみれば、共感した情報を俺は鵜呑みにした。

// <2196> あれが罠だとも考えられる。
<2196> あれが罠だとも考えられる。

// <2197> だとするとコレは陽動で…別の地域が危険なのか？
<2197> だとするとコレは陽動で…別の地域が危険なのか？

// <2198> 焦燥感に駆られる。
<2198> 焦燥感に駆られる。

// <2199> 戻るか、留まるか、どうするか…
<2199> 戻るか、留まるか、どうするか…

// <2200> 瑚太朗
<2200> 瑚太朗

// <2201> （なんなんだよ一体！）
<2201> （なんなんだよ一体！）

// <2202> 焦りをなだめるかのように、視覚の共有が発生した。
<2202> 焦りをなだめるかのように、視覚の共有が発生した。

// <2203> 雑居ビルの屋上にしゃがみ、周囲を警戒している青年が映っていた。
<2203> 雑居ビルの屋上にしゃがみ、周囲を警戒している青年が映っていた。

// <2204> …ていうか俺だ。
<2204> …ていうか俺だ。

// <2205> 頭上を見上げる。
<2205> 頭上を見上げる。

// <2206> 黄金色の鳥が、蝶のように軽やかに飛んでいた。
<2206> 黄金色の鳥が、蝶のように軽やかに飛んでいた。

// <2207> 瑚太朗
<2207> 瑚太朗

// <2208> 「おまえの視界だったのか…」
<2208> 「おまえの視界だったのか…」

// <2209> じゃあこの鳥は…魔物、か？
<2209> じゃあこの鳥は…魔物、か？

// <2210> 瑚太朗
<2210> 瑚太朗

// <2211> （…誰の）
<2211> （…誰の）

// <2212> わかることは一つ。
<2212> わかることは一つ。

// <2213> この鳥は、味方だ。
<2213> この鳥は、味方だ。

// <2214> それは間違いない。
<2214> それは間違いない。

// <2215> だから間違いなく、魔群はここを目指している。
<2215> だから間違いなく、魔群はここを目指している。

// <2216> 警戒を緩めてはならない。
<2216> 警戒を緩めてはならない。

// <2217> 役目は終わったとばかりに、黄金鳥が飛び去る。
<2217> 役目は終わったとばかりに、黄金鳥が飛び去る。

// <2218> 瑚太朗
<2218> 瑚太朗

// <2219> 「…」
<2219> 「…」

// <2220> あの鳥を見ていると、なぜだか胸が締めつけられるような気持ちになる。
<2220> あの鳥を見ていると、なぜだか胸が締めつけられるような気持ちになる。

// <2221> 瑚太朗
<2221> 瑚太朗

// <2222> 「…悪い」
<2222> 「…悪い」

// <2223> 自分でも理由のわからない謝罪を口にして、意識を切り替えた。
<2223> 自分でも理由のわからない謝罪を口にして、意識を切り替えた。

// <2224> ■魔物■　ID:
<2224> ■魔物■　ID:

// <2225> 　NO:
<2225> 　NO:

// <2226> やがて避難がはじまった。
<2226> やがて避難がはじまった。

// <2227> 誘導員が呼びかけると、皆が待ちわびていたかのように顔をあげる。
<2227> 誘導員が呼びかけると、皆が待ちわびていたかのように顔をあげる。

// <2228> 男性会員
<2228> 男性会員

// <2229> 「落ち着いて行動してください。避難場所には十分な余裕があります。必ず全員避難できます。争わないよう、順番に行動してください！」
<2229> 「落ち着いて行動してください。避難場所には十分な余裕があります。必ず全員避難できます。争わないよう、順番に行動してください！」

// <2230> 行列がのろのろと動き出す。
<2230> 行列がのろのろと動き出す。

// <2231> 人々は二列になって、個人経営のガレージのような建物に入っていく。
<2231> 人々は二列になって、個人経営のガレージのような建物に入っていく。

// <2232> 瑚太朗
<2232> 瑚太朗

// <2233> 「これで最後ですか？」
<2233> 「これで最後ですか？」

// <2234> 男性会員
<2234> 男性会員

// <2235> 「ああ。今回で全員が避難できる」
<2235> 「ああ。今回で全員が避難できる」

// <2236> 人数から考えて、三時間ちょいと見る。
<2236> 人数から考えて、三時間ちょいと見る。

// <2237> 何事もなく終わってくれ…
<2237> 何事もなく終わってくれ…

