// <0000> 瑚太朗
<0360> 朱音

// <0361> 「…バカな」
<0361> 「…バカな」

// <0362> びしぃっ…。
<0362> びしぃっ…。

// <0363> ばきぃっ…。
<0363> ばきぃっ…。

// <0364> 瑚太朗
<0364> 瑚太朗

// <0365> 「なんだ…？」
<0365> 「なんだ…？」

// <0366> 木々が触れ合うだけじゃない、乾いた音が響いてきた。
<0366> 木々が触れ合うだけじゃない、乾いた音が響いてきた。

// <0367> ルチア
<0367> ルチア

// <0368> 「人か？」
<0368> 「人か？」

// <0369> 瑚太朗
<0369> 瑚太朗

// <0370> 「こんなとこに人がいるかよ…まともな道もないんだぞ？」
<0370> 「こんなとこに人がいるかよ…まともな道もないんだぞ？」

// <0371> いるとすれば、俺らみたいな物好きくらいだ。
<0371> いるとすれば、俺らみたいな物好きくらいだ。

// <0372> にしても、こんな音を立てたりはしない…。
<0372> にしても、こんな音を立てたりはしない…。

// <0373> 瑚太朗
<0373> 瑚太朗

// <0374> 「近いってことだ…」
<0374> 「近いってことだ…」

// <0375> 瑚太朗
<0375> 瑚太朗

// <0376> 「木人ってのが凶暴な連中だとまずいな…もう一度遠くから様子を見よう…」
<0376> 「木人ってのが凶暴な連中だとまずいな…もう一度遠くから様子を見よう…」

// <0377> 双眼鏡で先を探ってみる。
<0377> 双眼鏡で先を探ってみる。

// <0378> 瑚太朗
<0378> 瑚太朗

// <0379> 「………」
<0379> 「………」

// <0380> いた…。
<0380> いた…。

// <0381> あれが木人…？
<0381> あれが木人…？

// <0382> 瑚太朗
<0382> 瑚太朗

// <0383> 「………」
<0383> 「………」

// <0384> 木人と戦う男の姿が見える。
<0384> 木人と戦う男の姿が見える。

// <0385> なんだと…やはり木人とは、人を襲う物の怪の類だというのか…？
<0385> なんだと…やはり木人とは、人を襲う物の怪の類だというのか…？

// <0386> 瑚太朗
<0386> 瑚太朗

// <0387> 「ん…」
<0387> 「ん…」

// <0388> よく見ると、木人は動いていない。
<0388> よく見ると、木人は動いていない。

// <0389> むしろ腹に座布団のようなものが巻き付けられており…。
<0389> むしろ腹に座布団のようなものが巻き付けられており…。

// <0390> 男はそれに蹴りを入れている…。
<0390> 男はそれに蹴りを入れている…。

// <0391> 瑚太朗
<0391> 瑚太朗

// <0392> 「………」
<0392> 「………」

// <0393> 変な汗が出てきた…。
<0393> 変な汗が出てきた…。

// <0394> 静流
<0394> 静流

// <0395> 「………」
<0395> 「………」

// <0396> 瑚太朗
<0396> 瑚太朗

// <0397> 「静流…見えたのか？」
<0397> 「静流…見えたのか？」

// <0398> 静流
<0398> 静流

// <0399> 「かかしさんが…」
<0399> 「かかしさんが…」

// <0400> 小鳥
<0400> 小鳥

// <0401> 「かかし？」
<0401> 「かかし？」

// <0402> 静流
<0402> 静流

// <0403> 「ついでにそれを蹴る胴着姿の男も」
<0403> 「ついでにそれを蹴る胴着姿の男も」

// <0404> 瑚太朗
<0404> 瑚太朗

// <0405> 「………」
<0405> 「………」

// <0406> 俺の目にも、それはかかしを相手に特訓をする格闘家の姿にしか映らなかった。
<0406> 俺の目にも、それはかかしを相手に特訓をする格闘家の姿にしか映らなかった。

// <0407> ルチア
<0407> ルチア

// <0408> 「まさかとは思うが、そのネタというのも…」
<0408> 「まさかとは思うが、そのネタというのも…」

// <0409> 朱音
<0409> 朱音

// <0410> 「かかしの見間違えね。はい無駄足、と」
<0410> 「かかしの見間違えね。はい無駄足、と」

// <0411> 瑚太朗
<0411> 瑚太朗

// <0412> 「そ、そんなことあるもんか！」
<0412> 「そ、そんなことあるもんか！」

// <0413> 瑚太朗
<0413> 瑚太朗

// <0414> 「今回はたまたまそうだっただけで、実際はあの格闘家も木人に襲われたトラウマを払拭するためにここで修行してるのかもしれないじゃないか！」
<0414> 「今回はたまたまそうだっただけで、実際はあの格闘家も木人に襲われたトラウマを払拭するためにここで修行してるのかもしれないじゃないか！」

// <0415> 朱音
<0415> 朱音

// <0416> 「愉快な妄想ね…」
<0416> 「愉快な妄想ね…」

// <0417> 静流
<0417> 静流

// <0418> 「だったらあの人に話を聞いてみよう」
<0418> 「だったらあの人に話を聞いてみよう」

// <0419> 瑚太朗
<0419> 瑚太朗

// <0420> 「え、でもなんかこええよあのひと…そっとしておいて上げたほうがいい類だよ…」
<0420> 「え、でもなんかこええよあのひと…そっとしておいて上げたほうがいい類だよ…」

// <0421> 朱音
<0421> 朱音

// <0422> 「じゃ、ぱぱっと町へ帰りましょ。今回も科学の勝利ね」
<0422> 「じゃ、ぱぱっと町へ帰りましょ。今回も科学の勝利ね」

// <0423> 朱音
<0423> 朱音

// <0424> 「木人はオッサンの残したかかし」
<0424> 「木人はオッサンの残したかかし」

// <0425> 瑚太朗
<0425> 瑚太朗

// <0426> 「絶対違う！　きっと最強の木人にやられた屈辱を晴らすためにあの人は今、堅木を貫く必殺キックを修行してるんだ！」
<0426> 「絶対違う！　きっと最強の木人にやられた屈辱を晴らすためにあの人は今、堅木を貫く必殺キックを修行してるんだ！」

// <0427> ルチア
<0427> ルチア

// <0428> 「そんなのジムででもやればいいだろ…」
<0428> 「そんなのジムででもやればいいだろ…」

// <0429> 瑚太朗
<0429> 瑚太朗

// <0430> 「とにかく、覚悟決めた！　話を聞いてみるぞ！」
<0430> 「とにかく、覚悟決めた！　話を聞いてみるぞ！」

// <0431> 格闘家
<0431> 格闘家

// <0432> 「拙者はかつてこの森で奇怪な木人に襲われ、その屈辱を晴らすためこうして堅木を貫く必殺の蹴りを修行しているので御座候」
<0432> 「拙者はかつてこの森で奇怪な木人に襲われ、その屈辱を晴らすためこうして堅木を貫く必殺の蹴りを修行しているので御座候」

// <0433> 瑚太朗
<0433> 瑚太朗

// <0434> 「………」
<0434> 「………」

// <0435> 自分でも引いてしまうほどドンピシャだった。
<0435> 自分でも引いてしまうほどドンピシャだった。

// <0436> てか、人が言ってみるとわかる。
<0436> てか、人が言ってみるとわかる。

// <0437> これ妄想の類だ。
<0437> これ妄想の類だ。

// <0438> 脳内でクオリアが崩壊してるんだ。
<0438> 脳内でクオリアが崩壊してるんだ。

// <0439> 俺自身もそれに囚われかけている迷宮のラビリンスのメイズのような…。
<0439> 俺自身もそれに囚われかけている迷宮のラビリンスのメイズのような…。

// <0440> ちはや
<0440> ちはや

// <0441> 「…瑚太朗？」
<0441> 「…瑚太朗？」

// <0442> 瑚太朗
<0442> 瑚太朗

// <0443> 「はっ！？　あ、いや…」
<0443> 「はっ！？　あ、いや…」

// <0444> 朱音
<0444> 朱音

// <0445> 「大丈夫よ。私も今タイムスリップでもしてきたのかと脳内を混乱させられたわ…」
<0445> 「大丈夫よ。私も今タイムスリップでもしてきたのかと脳内を混乱させられたわ…」

// <0446> 朱音
<0446> 朱音

// <0447> 「そうね、この人はいわゆるレイヤーね。ゲームやアニメの登場人物と自分を同一視するあまりにこうしているのだわ…」
<0447> 「そうね、この人はいわゆるレイヤーね。ゲームやアニメの登場人物と自分を同一視するあまりにこうしているのだわ…」

// <0448> 格闘家
<0448> 格闘家

// <0449> 「拙者は世界をまたに駆け、修行の旅を続けている男」
<0449> 「拙者は世界をまたに駆け、修行の旅を続けている男」

// <0450> パスポートを差し出される。
<0450> パスポートを差し出される。

// <0451> 瑚太朗
<0451> 瑚太朗

// <0452> 「会長…この人マジで全世界またにかけてるんですけど…」
<0452> 「会長…この人マジで全世界またにかけてるんですけど…」

// <0453> ロシアの国旗の前でレスラーと戦っている写真が挟んであった。
<0453> ロシアの国旗の前でレスラーと戦っている写真が挟んであった。

// <0454> 朱音
<0454> 朱音

// <0455> 「世界をまたにかけるレイヤーなのね…」
<0455> 「世界をまたにかけるレイヤーなのね…」

// <0456> 瑚太朗
<0456> 瑚太朗

// <0457> 「現実を見てくださいよ。存在してるんすよこれ」
<0457> 「現実を見てくださいよ。存在してるんすよこれ」

// <0458> 格闘家
<0458> 格闘家

// <0459> 「君たちはなぜここへ？」
<0459> 「君たちはなぜここへ？」

// <0460> 瑚太朗
<0460> 瑚太朗

// <0461> 「あ、いや…その木人とやらを探しにですね…」
<0461> 「あ、いや…その木人とやらを探しにですね…」

// <0462> 格闘家
<0462> 格闘家

// <0463> 「危険で御座るぞ！　今すぐに町へ引き返すべきで御座る！」
<0463> 「危険で御座るぞ！　今すぐに町へ引き返すべきで御座る！」

// <0464> 瑚太朗
<0464> 瑚太朗

// <0465> 「あ、いやー」
<0465> 「あ、いやー」

// <0466> 小鳥
<0466> 小鳥

// <0467> 「…格闘家さん、こんなところで本当にその木の人に襲われたの？」
<0467> 「…格闘家さん、こんなところで本当にその木の人に襲われたの？」

// <0468> 格闘家
<0468> 格闘家

// <0469> 「うむ…忘れもしない、あれは数年前のこと…」
<0469> 「うむ…忘れもしない、あれは数年前のこと…」

// <0470> 具体的な数字は忘れてるじゃねえか、と突っ込みたかったが、なんだか無粋な気がして黙っておくことにした。
<0470> 具体的な数字は忘れてるじゃねえか、と突っ込みたかったが、なんだか無粋な気がして黙っておくことにした。

// <0471> 格闘家
<0471> 格闘家

// <0472> 「拙者はこの魔の住むといわれる森に篭り、武者修行をするつもりで御座候…」
<0472> 「拙者はこの魔の住むといわれる森に篭り、武者修行をするつもりで御座候…」

// <0473> 格闘家
<0473> 格闘家

// <0474> 「ちょうどこの丘の上を修行地と定め、先人に倣い片眉を落とし、しばし俗世とは離れる心構えで御座った」
<0474> 「ちょうどこの丘の上を修行地と定め、先人に倣い片眉を落とし、しばし俗世とは離れる心構えで御座った」

// <0475> ちはや
<0475> ちはや

// <0476> 「何で眉毛なんか落とすんです？」
<0476> 「何で眉毛なんか落とすんです？」

// <0477> 瑚太朗
<0477> 瑚太朗

// <0478> 「かっこ悪くて里に下りられないからだよ。眉が生えるまでは修行続けなきゃいけなくなるだろ」
<0478> 「かっこ悪くて里に下りられないからだよ。眉が生えるまでは修行続けなきゃいけなくなるだろ」

// <0479> 格闘家
<0479> 格闘家

// <0480> 「…そしてその夜のことで御座る。このように周囲の倒木で作った木偶を相手に打ち込みをしていると…」
<0480> 「…そしてその夜のことで御座る。このように周囲の倒木で作った木偶を相手に打ち込みをしていると…」

// <0481> 格闘家
<0481> 格闘家

// <0482> 「なんと、突如、背に不意打ちを受けたので御座る」
<0482> 「なんと、突如、背に不意打ちを受けたので御座る」

// <0483> 格闘家
<0483> 格闘家

// <0484> 「背を狙うとは卑怯なり！　拙者はもんどりうって転がり、その曲者へ向けえいやと…」
<0484> 「背を狙うとは卑怯なり！　拙者はもんどりうって転がり、その曲者へ向けえいやと…」

// <0485> 瑚太朗
<0485> 瑚太朗

// <0486> 「あの、現代口語文で説明してもらえないでしょうか」
<0486> 「あの、現代口語文で説明してもらえないでしょうか」

// <0487> 格闘家
<0487> 格闘家

// <0488> 「なんか背中やられたーと思ったら木の人立ってましたー、みたいな？」
<0488> 「なんか背中やられたーと思ったら木の人立ってましたー、みたいな？」

// <0489> 瑚太朗
<0489> 瑚太朗

// <0490> 「ああ、うん…なんか拍子抜けたけどそれわかりやすいです…」
<0490> 「ああ、うん…なんか拍子抜けたけどそれわかりやすいです…」

// <0491> 格闘家
<0491> 格闘家

// <0492> 「そして拙者は圧倒的な力の差を前に屈し、命からがら森を抜け出たので御座る」
<0492> 「そして拙者は圧倒的な力の差を前に屈し、命からがら森を抜け出たので御座る」

// <0493> 格闘家
<0493> 格闘家

// <0494> 「そんな拙者を待っていたのは、片眉者の罵声といつ背後を取られるやも知れぬという恐怖で御座った…」
<0494> 「そんな拙者を待っていたのは、片眉者の罵声といつ背後を取られるやも知れぬという恐怖で御座った…」

// <0495> 格闘家
<0495> 格闘家

// <0496> 「マジトラウマで御座候」
<0496> 「マジトラウマで御座候」

// <0497> 瑚太朗
<0497> 瑚太朗

// <0498> 「うーん…」
<0498> 「うーん…」

// <0499> 正直、勘違い分とか抜きにしても、この人は強そうに見える。
<0499> 正直、勘違い分とか抜きにしても、この人は強そうに見える。

// <0500> 小鳥＿不要
<0500> 小鳥＿不要

// <0501> 「………」
<0501> 「………」

// <0502> 小鳥が周囲を見回す。
<0502> 小鳥が周囲を見回す。

// <0503> 辺りにはロープに吊るしたものや、縄を縛りつけたものなど、様々なお手製修行器具が転がっている。
<0503> 辺りにはロープに吊るしたものや、縄を縛りつけたものなど、様々なお手製修行器具が転がっている。

// <0504> 小鳥
<0504> 小鳥

// <0505> 「格闘家さん、結論を言います」
<0505> 「格闘家さん、結論を言います」

// <0506> 格闘家
<0506> 格闘家

// <0507> 「何で御座るか」
<0507> 「何で御座るか」

// <0508> 小鳥
<0508> 小鳥

// <0509> 「…頭でも打って何か幻でも見たんじゃ…」
<0509> 「…頭でも打って何か幻でも見たんじゃ…」

// <0510> 格闘家
<0510> 格闘家

// <0511> 「……！！」
<0511> 「……！！」

// <0512> 瑚太朗
<0512> 瑚太朗

// <0513> 「わー、バカ！　こういう人に幻とか禁句！」
<0513> 「わー、バカ！　こういう人に幻とか禁句！」

// <0514> 朱音
<0514> 朱音

// <0515> 「もしくは木の枝やなんかを身につけたままのサルを、見間違えでもしたのではなくて？」
<0515> 「もしくは木の枝やなんかを身につけたままのサルを、見間違えでもしたのではなくて？」

// <0516> 瑚太朗
<0516> 瑚太朗

// <0517> 「そんなはずは…だってこの森、そもそもサルなんて見たことないし」
<0517> 「そんなはずは…だってこの森、そもそもサルなんて見たことないし」

// <0518> 朱音
<0518> 朱音

// <0519> 「では聞くけれど、木人なんてものをきちんと見たものはいるのかしら？」
<0519> 「では聞くけれど、木人なんてものをきちんと見たものはいるのかしら？」

// <0520> 朱音
<0520> 朱音

// <0521> 「サルは全世界どこにでもいる。どこにも木人などいない。それが存在するなどというほうが余程『そんなはずは』よ。そんな思考も出来ないの、うつけ」
<0521> 「サルは全世界どこにでもいる。どこにも木人などいない。それが存在するなどというほうが余程『そんなはずは』よ。そんな思考も出来ないの、うつけ」

// <0522> なんかいつも以上に全力で否定されとる…。
<0522> なんかいつも以上に全力で否定されとる…。

// <0523> 瑚太朗
<0523> 瑚太朗

// <0524> 「だ、だって、見た人がいるから…調べたけど、１０年位前からネットでウワサになってたんだぞ？」
<0524> 「だ、だって、見た人がいるから…調べたけど、１０年位前からネットでウワサになってたんだぞ？」

// <0525> 格闘家
<0525> 格闘家

// <0526> 「すまぬ…１０年前の風祭スレ３に初情報として書き込みをした２３１は拙者で御座る…」
<0526> 「すまぬ…１０年前の風祭スレ３に初情報として書き込みをした２３１は拙者で御座る…」

// <0527> 瑚太朗
<0527> 瑚太朗

// <0528> 「ぷおおおおおぉぉぉい！」
<0528> 「ぷおおおおおぉぉぉい！」

// <0529> 変なツッコミしちゃったよ！
<0529> 変なツッコミしちゃったよ！

// <0530> 格闘家
<0530> 格闘家

// <0531> 「さらに２３６の煽りにイラっときてしまい、フォトショでそれっぽく加工した画像をアップしたのも拙者で御座る…」
<0531> 「さらに２３６の煽りにイラっときてしまい、フォトショでそれっぽく加工した画像をアップしたのも拙者で御座る…」

// <0532> 格闘家
<0532> 格闘家

// <0533> 「ちなみにあまりの荒れっぷりに途中で分化、現在の風祭スレは実際の通し番号で言うと１５７に当たるので御座る…」
<0533> 「ちなみにあまりの荒れっぷりに途中で分化、現在の風祭スレは実際の通し番号で言うと１５７に当たるので御座る…」

// <0534> 瑚太朗
<0534> 瑚太朗

// <0535> 「このレイヤー野郎！　ＩＴバリバリじゃねえかぁっ！」
<0535> 「このレイヤー野郎！　ＩＴバリバリじゃねえかぁっ！」

// <0536> 朱音
<0536> 朱音

// <0537> 「これが真相ね」
<0537> 「これが真相ね」

// <0538> 格闘家
<0538> 格闘家

// <0539> 「そうで御座るな…拙者は何か勘違いをしていたのかもしれぬ…」
<0539> 「そうで御座るな…拙者は何か勘違いをしていたのかもしれぬ…」

// <0540> 朱音
<0540> 朱音

// <0541> 「まあ、色んなところをね…」
<0541> 「まあ、色んなところをね…」

// <0542> 格闘家
<0542> 格闘家

// <0543> 「ありがとう、少年たち。俺、これから副業だったＷｅｂデザイナーに戻るよ！」
<0543> 「ありがとう、少年たち。俺、これから副業だったＷｅｂデザイナーに戻るよ！」

// <0544> 瑚太朗
<0544> 瑚太朗

// <0545> 「ああ、うん…そうですか…」
<0545> 「ああ、うん…そうですか…」

// <0546> 急に普通の人に戻ったぞ。
<0546> 急に普通の人に戻ったぞ。

// <0547> ＷｅｂＤ
<0547> ＷｅｂＤ

// <0548> 「じゃ、Ｗｅｂの事で何か困ったら俺に連絡してくれ！　いつでも力になるよ！」
<0548> 「じゃ、Ｗｅｂの事で何か困ったら俺に連絡してくれ！　いつでも力になるよ！」

// <0549> 瑚太朗
<0549> 瑚太朗

// <0550> 「………はい」
<0550> 「………はい」

// <0551> 元格闘家・現Ｗｅｂデザイナーの男は憑き物が落ちたような顔で去っていった。
<0551> 元格闘家・現Ｗｅｂデザイナーの男は憑き物が落ちたような顔で去っていった。

// <0552> ■友達■　ID:
<0552> ■友達■　ID:

// <0553> 　NO:
<0553> 　NO:

// <0554> 瑚太朗
<0554> 瑚太朗

// <0555> 「………」
<0555> 「………」

// <0556> 朱音
<0556> 朱音

// <0557> 「捏造」
<0557> 「捏造」

// <0558> 瑚太朗
<0558> 瑚太朗

// <0559> 「う、うわぁーんっ！」
<0559> 「う、うわぁーんっ！」

// <0560> 小鳥
<0560> 小鳥

// <0561> 「まあそういうものだよ瑚太朗君」
<0561> 「まあそういうものだよ瑚太朗君」

// <0562> 瑚太朗
<0562> 瑚太朗

// <0563> 「…いや！　まだ俺は足掻く！」
<0563> 「…いや！　まだ俺は足掻く！」

// <0564> ちはや
<0564> ちはや

// <0565> 「えー、だってもう嘘ってことになったじゃないですか」
<0565> 「えー、だってもう嘘ってことになったじゃないですか」

// <0566> 瑚太朗
<0566> 瑚太朗

// <0567> 「…あの人の言ってたことが幻じゃなかったって確率がまだ残されてるんだよ！」
<0567> 「…あの人の言ってたことが幻じゃなかったって確率がまだ残されてるんだよ！」

// <0568> ルチア
<0568> ルチア

// <0569> 「なんだか聞いてると小数点以下の確率な気がするが」
<0569> 「なんだか聞いてると小数点以下の確率な気がするが」

// <0570> 静流
<0570> 静流

// <0571> 「…下手に動くと危ない」
<0571> 「…下手に動くと危ない」

// <0572> 瑚太朗
<0572> 瑚太朗

// <0573> 「じゃあわかった、あの人が言ってたのってこの上だろ？　そこだけ見て帰る」
<0573> 「じゃあわかった、あの人が言ってたのってこの上だろ？　そこだけ見て帰る」

// <0574> ルチア
<0574> ルチア

// <0575> 「残念だが、このままでは日が暮れてしまう。夕闇でも森の中は真っ暗も同然だぞ」
<0575> 「残念だが、このままでは日が暮れてしまう。夕闇でも森の中は真っ暗も同然だぞ」

// <0576> ルチア
<0576> ルチア

// <0577> 「…ここからなら町はすぐだが、奥にいったらどうなるか」
<0577> 「…ここからなら町はすぐだが、奥にいったらどうなるか」

// <0578> 瑚太朗
<0578> 瑚太朗

// <0579> 「それでも行く」
<0579> 「それでも行く」

// <0580> 瑚太朗
<0580> 瑚太朗

// <0581> 「委員長、みんなを引率して帰れるよな？」
<0581> 「委員長、みんなを引率して帰れるよな？」

// <0582> ルチア
<0582> ルチア

// <0583> 「まあ、それくらいなら…」
<0583> 「まあ、それくらいなら…」

// <0584> 小鳥
<0584> 小鳥

// <0585> 「瑚太朗君、こういうとき変に意地になるんだからもー」
<0585> 「瑚太朗君、こういうとき変に意地になるんだからもー」

// <0586> 小鳥
<0586> 小鳥

// <0587> 「ちゃんとすぐに戻ってくるんだよ？」
<0587> 「ちゃんとすぐに戻ってくるんだよ？」

// <0588> 瑚太朗
<0588> 瑚太朗

// <0589> 「ご理解サンクス」
<0589> 「ご理解サンクス」

// <0590> 瑚太朗
<0590> 瑚太朗

// <0591> 「じゃ、ここで半分解散な」
<0591> 「じゃ、ここで半分解散な」

// <0592> ちはや
<0592> ちはや

// <0593> 「知りませんよー？」
<0593> 「知りませんよー？」

// <0594> 瑚太朗
<0594> 瑚太朗

// <0595> 「まあ、すぐ登って帰ってくるし…心配すんな。むしろおまえらが気をつけて帰れよ」
<0595> 「まあ、すぐ登って帰ってくるし…心配すんな。むしろおまえらが気をつけて帰れよ」

// <0596> 静流
<0596> 静流

// <0597> 「………」
<0597> 「………」

// <0598> 静流は最後まで心配そうにこっちを振り返る。
<0598> 静流は最後まで心配そうにこっちを振り返る。

// <0599> 瑚太朗
<0599> 瑚太朗

// <0600> 「……さて」
<0600> 「……さて」

// <0601> 土壁を登りきる。
<0601> 土壁を登りきる。

// <0602> 瑚太朗
<0602> 瑚太朗

// <0603> 「………」
<0603> 「………」

// <0604> 周囲に目をやるが…。
<0604> 周囲に目をやるが…。

// <0605> 瑚太朗
<0605> 瑚太朗

// <0606> （別に変わったことはねえな…）
<0606> （別に変わったことはねえな…）

// <0607> 少し歩いてみる。
<0607> 少し歩いてみる。

// <0608> 瑚太朗
<0608> 瑚太朗

// <0609> 「ん？」
<0609> 「ん？」

// <0610> 朽ちたかかしを見つけた。
<0610> 朽ちたかかしを見つけた。

// <0611> 瑚太朗
<0611> 瑚太朗

// <0612> 「これがあの格闘家の使ってたやつか…？」
<0612> 「これがあの格闘家の使ってたやつか…？」

// <0613> 何か、引き裂かれたような痕がある。
<0613> 何か、引き裂かれたような痕がある。

// <0614> 人間の手でこんな風に木に裂傷をつけられるものだろうか？
<0614> 人間の手でこんな風に木に裂傷をつけられるものだろうか？

// <0615> 瑚太朗
<0615> 瑚太朗

// <0616> 「うーむ」
<0616> 「うーむ」

// <0617> ひとまず写真を撮っておこうか…。
<0617> ひとまず写真を撮っておこうか…。

// <0618> 懐のデジカメに手をやる。
<0618> 懐のデジカメに手をやる。

// <0619> 瑚太朗
<0619> 瑚太朗

// <0620> 「！？」
<0620> 「！？」

// <0621> 背後に気配を感じ、身を翻す。
<0621> 背後に気配を感じ、身を翻す。

// <0622> 瑚太朗
<0622> 瑚太朗

// <0623> 「なっ…」
<0623> 「なっ…」

// <0624> そこにはかかしが立っていた。
<0624> そこにはかかしが立っていた。

// <0625> 瑚太朗
<0625> 瑚太朗

// <0626> （かかし…こんなとこにあったっけ…）
<0626> （かかし…こんなとこにあったっけ…）

// <0627> ぎ、とかかしが震える。
<0627> ぎ、とかかしが震える。

// <0628> 瑚太朗
<0628> 瑚太朗

// <0629> 「………」
<0629> 「………」

// <0630> ぎぎ。
<0630> ぎぎ。

// <0631> ぎちぎちぎちぎちぎちぎちぎちぎちぎちぎちぎち……。
<0631> ぎちぎちぎちぎちぎちぎちぎちぎちぎちぎちぎち……。

// <0632> 瑚太朗
<0632> 瑚太朗

// <0633> 「も、も…」
<0633> 「も、も…」

// <0634> 瑚太朗
<0634> 瑚太朗

// <0635> 「もくじんだーーー！！！」
<0635> 「もくじんだーーー！！！」

// <0636> カメラ！　いや、人呼ぶのが先か！？
<0636> カメラ！　いや、人呼ぶのが先か！？

// <0637> みんなもうどこまで行ってるだろ！？　声届くか！？
<0637> みんなもうどこまで行ってるだろ！？　声届くか！？

// <0638> 瑚太朗
<0638> 瑚太朗

// <0639> 「う、うわぁっ」
<0639> 「う、うわぁっ」

// <0640> 木人がこちらへ歩み寄ってくる。不自然に滑らかで気持ちが悪い。
<0640> 木人がこちらへ歩み寄ってくる。不自然に滑らかで気持ちが悪い。

// <0641> 瑚太朗
<0641> 瑚太朗

// <0642> 「こ、小鳥ー！　ちはやー！　いる、いるんだよ！！」
<0642> 「こ、小鳥ー！　ちはやー！　いる、いるんだよ！！」

// <0643> 全力で叫ぶが、返事はこない。
<0643> 全力で叫ぶが、返事はこない。

// <0644> 瑚太朗
<0644> 瑚太朗

// <0645> 「くそ…」
<0645> 「くそ…」

// <0646> 木人に向き直る。
<0646> 木人に向き直る。

// <0647> 瑚太朗
<0647> 瑚太朗

// <0648> 「………」
<0648> 「………」

// <0649> ぐぎぎぎぎ。
<0649> ぐぎぎぎぎ。

// <0650> 瑚太朗
<0650> 瑚太朗

// <0651> 「…あれ」
<0651> 「…あれ」

// <0652> なんか弱そうだぞ、こいつ。
<0652> なんか弱そうだぞ、こいつ。

// <0653> 瑚太朗
<0653> 瑚太朗

// <0654> 「もしや、友好的に接することが出来るのでは…」
<0654> 「もしや、友好的に接することが出来るのでは…」

// <0655> よく見れば、ユーモラスな動きをしている。
<0655> よく見れば、ユーモラスな動きをしている。

// <0656> 急に危機感が薄れてきた。
<0656> 急に危機感が薄れてきた。

// <0657> 瑚太朗
<0657> 瑚太朗

// <0658> 「…ハ、ハロー」
<0658> 「…ハ、ハロー」

// <0659> ぎちぎちぎち。
<0659> ぎちぎちぎち。

// <0660> 寄ってきた。
<0660> 寄ってきた。

// <0661> 瑚太朗
<0661> 瑚太朗

// <0662> 「心が通じたのか…」
<0662> 「心が通じたのか…」

// <0663> 目の前に迫ってくる。
<0663> 目の前に迫ってくる。

// <0664> 瑚太朗
<0664> 瑚太朗

// <0665> 「こんにちは、森の人…私の言葉がわかりますか？」
<0665> 「こんにちは、森の人…私の言葉がわかりますか？」

// <0666> 努めてやさしく、丁寧に振舞ってみた。
<0666> 努めてやさしく、丁寧に振舞ってみた。

// <0667> 次の瞬間、見事にアッパーをくらい俺はダウンした。
<0667> 次の瞬間、見事にアッパーをくらい俺はダウンした。

// <0668> 瑚太朗
<0668> 瑚太朗

// <0669> 「…ガッデム…肉体言語かよ…」
<0669> 「…ガッデム…肉体言語かよ…」

// <0670> 瑚太朗
<0670> 瑚太朗

// <0671> 「このやろう！　とっ捕まえてサーカスに売り飛ばしてやらぁーっ！」
<0671> 「このやろう！　とっ捕まえてサーカスに売り飛ばしてやらぁーっ！」

// <0672> 木人を突き飛ばす。
<0672> 木人を突き飛ばす。

// <0673> そしてそのまま掴みかかり…。
<0673> そしてそのまま掴みかかり…。

// <0674> 瑚太朗
<0674> 瑚太朗

// <0675> 「…あ、あれ？」
<0675> 「…あ、あれ？」

// <0676> 掴もうと思ったら、そのまま倒れてしまった。
<0676> 掴もうと思ったら、そのまま倒れてしまった。

// <0677> そして起き上がれない様子。
<0677> そして起き上がれない様子。

// <0678> ようやく手を突き、立ち上がろうとするが…。
<0678> ようやく手を突き、立ち上がろうとするが…。

// <0679> 瑚太朗
<0679> 瑚太朗

// <0680> 「ふんっ」
<0680> 「ふんっ」

// <0681> ばき、と蹴りを入れてやった。
<0681> ばき、と蹴りを入れてやった。

// <0682> 諦めたのか、そのまま動かなくなった。
<0682> 諦めたのか、そのまま動かなくなった。

// <0683> 瑚太朗
<0683> 瑚太朗

// <0684> 「………」
<0684> 「………」

// <0685> 瑚太朗
<0685> 瑚太朗

// <0686> 「勝利したのか、俺は…」
<0686> 「勝利したのか、俺は…」

// <0687> やったぞ。
<0687> やったぞ。

// <0688> モンスターを討伐した…。
<0688> モンスターを討伐した…。

// <0689> てか、弱いなこいつ。
<0689> てか、弱いなこいつ。

// <0690> 瑚太朗
<0690> 瑚太朗

// <0691> 「むっ！？」
<0691> 「むっ！？」

// <0692> がさ、と茂みの音が。
<0692> がさ、と茂みの音が。

// <0693> 瑚太朗
<0693> 瑚太朗

// <0694> 「なんだテメエ！　来るなら何匹でもこいや！　俺がまとめてノックアウトしてやんよ！」
