// <0000> 瑚太朗

// <1059> 瑚太朗
<1059> 瑚太朗

// <1060> 「…そっか」
<1060> 「…そっか」

// <1061> 良かった。
<1061> 良かった。

// <1062> 瑚太朗
<1062> 瑚太朗

// <1063> （…何もかも、お見通しってか）
<1063> （…何もかも、お見通しってか）

// <1064> 静流は俺が動いていることを知っていたんだろう。
<1064> 静流は俺が動いていることを知っていたんだろう。

// <1065> …色々と失敗ばかりで、思うようなことは何一つ出来なかったけど。
<1065> …色々と失敗ばかりで、思うようなことは何一つ出来なかったけど。

// <1066> 良かったと思えること、一つ。
<1066> 良かったと思えること、一つ。

// <1067> 瑚太朗
<1067> 瑚太朗

// <1068> 「…今度は、俺がうまいさんま焼いてやるからな」
<1068> 「…今度は、俺がうまいさんま焼いてやるからな」

// <1069> うむ、と静流はうなずく。
<1069> うむ、と静流はうなずく。

// <1070> それだけは良かった。
<1070> それだけは良かった。

// <1071> でも…。
<1071> でも…。

// <1072> 静流＿不要
<1072> 静流＿不要

// <1073> 「………」
<1073> 「………」

// <1074> 瑚太朗
<1074> 瑚太朗

// <1075> 「………」
<1075> 「………」

// <1076> どちらからともなく、手をつなぐ。
<1076> どちらからともなく、手をつなぐ。

// <1077> 無口な静流と二人、街を歩く。
<1077> 無口な静流と二人、街を歩く。

// <1078> 言葉はいらなかった。
<1078> 言葉はいらなかった。

// <1079> ただ、この歩みが。
<1079> ただ、この歩みが。

// <1080> 瑚太朗
<1080> 瑚太朗

// <1081> 「………」
<1081> 「………」

// <1082> もう、帰ってこれないようなどこかへの歩みに思えた。
<1082> もう、帰ってこれないようなどこかへの歩みに思えた。

// <1083> 瑚太朗
<1083> 瑚太朗

// <1084> 「………」
<1084> 「………」

// <1085> 静流
<1085> 静流

// <1086> 「？」
<1086> 「？」

// <1087> 瑚太朗
<1087> 瑚太朗

// <1088> 「いや、大丈夫、なんでもない」
<1088> 「いや、大丈夫、なんでもない」

// <1089> 静流＿不要
<1089> 静流＿不要

// <1090> 「………」
<1090> 「………」

// <1091> 瑚太朗
<1091> 瑚太朗

// <1092> 「…俺、情けないなって」
<1092> 「…俺、情けないなって」

// <1093> 何も出来ちゃいない。
<1093> 何も出来ちゃいない。

// <1094> 何一つ出来ちゃいない。
<1094> 何一つ出来ちゃいない。

// <1095> 静流
<1095> 静流

// <1096> 「………」
<1096> 「………」

// <1097> 静流は何か言いかける。
<1097> 静流は何か言いかける。

// <1098> 静流
<1098> 静流

// <1099> 「………」
<1099> 「………」

// <1100> 口をつぐむと、俺の両手を取った。
<1100> 口をつぐむと、俺の両手を取った。

// <1101> 瑚太朗
<1101> 瑚太朗

// <1102> 「静流？」
<1102> 「静流？」

// <1103> 俺は手を引っ張られ、頭を下げる。
<1103> 俺は手を引っ張られ、頭を下げる。

// <1104> 背伸びをして、よしよしと頭をなでられた。
<1104> 背伸びをして、よしよしと頭をなでられた。

// <1105> 静流
<1105> 静流

// <1106> 「……こ」
<1106> 「……こ」

// <1107> 静流
<1107> 静流

// <1108> 「コタロー」
<1108> 「コタロー」

// <1109> しわがれた、ちょっと外れたイントネーションで言われる。
<1109> しわがれた、ちょっと外れたイントネーションで言われる。

// <1110> 風邪を引いたときみたいだった。
<1110> 風邪を引いたときみたいだった。

// <1111> 瑚太朗
<1111> 瑚太朗

// <1112> 「喉、調子悪いのか？」
<1112> 「喉、調子悪いのか？」

// <1113> 静流＿不要
<1113> 静流＿不要

// <1114> 「………」
<1114> 「………」

// <1115> 瑚太朗
<1115> 瑚太朗

// <1116> 「……？」
<1116> 「……？」

// <1117> 横に並ぶと、つないだ手を少し上げる。
<1117> 横に並ぶと、つないだ手を少し上げる。

// <1118> 瑚太朗
<1118> 瑚太朗

// <1119> 「………」
<1119> 「………」

// <1120> 静流＿不要
<1120> 静流＿不要

// <1121> 「………」
<1121> 「………」

// <1122> 瑚太朗
<1122> 瑚太朗

// <1123> 「…ありがとな」
<1123> 「…ありがとな」

// <1124> なんとなく伝わる。
<1124> なんとなく伝わる。

// <1125> 静流は無口だけど、なんだか分かる。
<1125> 静流は無口だけど、なんだか分かる。

// <1126> 静流はまた一つ、笑顔でうなずいた。
<1126> 静流はまた一つ、笑顔でうなずいた。

// <1127> …夕焼けの街。
<1127> …夕焼けの街。

// <1128> 二人の思い出は、いつだって夕焼けだった。
<1128> 二人の思い出は、いつだって夕焼けだった。

// <1129> 鍵は、世界を滅ぼすという。
<1129> 鍵は、世界を滅ぼすという。

// <1130> この街は戦場になるという。
<1130> この街は戦場になるという。

// <1131> そんな話とは裏腹にこの街は平和で、人々は平穏だ。
<1131> そんな話とは裏腹にこの街は平和で、人々は平穏だ。

// <1132> 少なくとも、森で出会ったような化け物はこの街にいつ現れてもおかしくないし、静流はそれと戦わなければならない。
<1132> 少なくとも、森で出会ったような化け物はこの街にいつ現れてもおかしくないし、静流はそれと戦わなければならない。

// <1133> だとしたら…。
<1133> だとしたら…。

// <1134> 瑚太朗
<1134> 瑚太朗

// <1135> （…俺には、何が出来るか…）
<1135> （…俺には、何が出来るか…）

// <1136> 自分を変えなきゃいけない。
<1136> 自分を変えなきゃいけない。

// <1137> そう思った。
<1137> そう思った。

// <1138> 瑚太朗
<1138> 瑚太朗

// <1139> 「ん」
<1139> 「ん」

// <1140> チャルメラの音が聞こえた。
<1140> チャルメラの音が聞こえた。

// <1141> 瑚太朗
<1141> 瑚太朗

// <1142> 「静流、ゲンさんじゃないかあの音」
<1142> 「静流、ゲンさんじゃないかあの音」

// <1143> 静流
<1143> 静流

// <1144> 「………？」
<1144> 「………？」

// <1145> 瑚太朗
<1145> 瑚太朗

// <1146> 「あれ、気付かなかったか？」
<1146> 「あれ、気付かなかったか？」

// <1147> 静流
<1147> 静流

// <1148> 「………」
<1148> 「………」

// <1149> 首を横に振る。
<1149> 首を横に振る。

// <1150> 瑚太朗
<1150> 瑚太朗

// <1151> 「…まだ本調子じゃないのか」
<1151> 「…まだ本調子じゃないのか」

// <1152> 静流
<1152> 静流

// <1153> 「………」
<1153> 「………」

// <1154> 静流
<1154> 静流

// <1155> 「！！」
<1155> 「！！」

// <1156> いやいや元気さ、と胸を張る。
<1156> いやいや元気さ、と胸を張る。

// <1157> だから心配なんてしなくていいのよ、と…。
<1157> だから心配なんてしなくていいのよ、と…。

// <1158> 瑚太朗
<1158> 瑚太朗

// <1159> 「………」
<1159> 「………」

// <1160> 瑚太朗
<1160> 瑚太朗

// <1161> 「なんだろうな」
<1161> 「なんだろうな」

// <1162> 静流
<1162> 静流

// <1163> 「？」
<1163> 「？」

// <1164> 瑚太朗
<1164> 瑚太朗

// <1165> 「前より、お前のことが分かるようになった気がするよ」
<1165> 「前より、お前のことが分かるようになった気がするよ」

// <1166> 静流
<1166> 静流

// <1167> 「………」
<1167> 「………」

// <1168> 心が通じ合っている。
<1168> 心が通じ合っている。

// <1169> そう感じた。
<1169> そう感じた。

// <1170> ゲンさん
<1170> ゲンさん

// <1171> 「おう、おめえさん達かい！」
<1171> 「おう、おめえさん達かい！」

// <1172> 瑚太朗
<1172> 瑚太朗

// <1173> 「こんにちは」
<1173> 「こんにちは」

// <1174> ゲンさん
<1174> ゲンさん

// <1175> 「色々あったみてえだなぁ。まあ、又聞きでたいしたこたあしらねえけどよ」
<1175> 「色々あったみてえだなぁ。まあ、又聞きでたいしたこたあしらねえけどよ」

// <1176> ゲンさん
<1176> ゲンさん

// <1177> 「おっし、じゃあ全快祝いだ！　今日は俺のおごりだ、食ってきな！」
<1177> 「おっし、じゃあ全快祝いだ！　今日は俺のおごりだ、食ってきな！」

// <1178> 瑚太朗
<1178> 瑚太朗

// <1179> 「あ、すんません…今俺ら食ってきたばっかで」
<1179> 「あ、すんません…今俺ら食ってきたばっかで」

// <1180> ゲンさん
<1180> ゲンさん

// <1181> 「なんでえ…じゃあまあしょうがねえな」
<1181> 「なんでえ…じゃあまあしょうがねえな」

// <1182> 静流
<1182> 静流

// <1183> 「………」
<1183> 「………」

// <1184> ゲンさん
<1184> ゲンさん

// <1185> 「うん？　なんでえ？」
<1185> 「うん？　なんでえ？」

// <1186> 静流は一本指を立てる。
<1186> 静流は一本指を立てる。

// <1187> ゲンさん
<1187> ゲンさん

// <1188> 「俺のメンラーは世界一だ？　ったりめえじゃねえか！　がははは！」
<1188> 「俺のメンラーは世界一だ？　ったりめえじゃねえか！　がははは！」

// <1189> 静流
<1189> 静流

// <1190> 「………」
<1190> 「………」

// <1191> 瑚太朗
<1191> 瑚太朗

// <1192> 「一杯くれ、ってことだろ」
<1192> 「一杯くれ、ってことだろ」

// <1193> 瑚太朗
<1193> 瑚太朗

// <1194> 「そうだな、二人で分ければ半分くらいは食べられるかな」
<1194> 「そうだな、二人で分ければ半分くらいは食べられるかな」

// <1195> ゲンさん
<1195> ゲンさん

// <1196> 「おお、そういうことね。いいねえ、一杯のメンラーを二人で分けあうってのはよお！」
<1196> 「おお、そういうことね。いいねえ、一杯のメンラーを二人で分けあうってのはよお！」

// <1197> ゲンさん
<1197> ゲンさん

// <1198> 「よぅし、待ってな！　最高にうめえのを一杯用意してやっからよ！」
<1198> 「よぅし、待ってな！　最高にうめえのを一杯用意してやっからよ！」

// <1199> 声＿吉野
<1199> 声＿吉野

// <1200> 「おっさん、買出し行ってきたぜ」
<1200> 「おっさん、買出し行ってきたぜ」

// <1201> 店の裏から声がする。
<1201> 店の裏から声がする。

// <1202> ゲンさん
<1202> ゲンさん

// <1203> 「おう、ご苦労さん。そこ置いといてくんな」
<1203> 「おう、ご苦労さん。そこ置いといてくんな」

// <1204> 声＿吉野
<1204> 声＿吉野

// <1205> 「客か…」
<1205> 「客か…」

// <1206> ゲンさん
<1206> ゲンさん

// <1207> 「おめえの修行とやらはまた今度だな！　すまねえ！」
<1207> 「おめえの修行とやらはまた今度だな！　すまねえ！」

// <1208> なんか、聞いたことのあるような…。
<1208> なんか、聞いたことのあるような…。

// <1209> 吉野
<1209> 吉野

// <1210> 「かまわねえ。これも筋力修行に…」
<1210> 「かまわねえ。これも筋力修行に…」

// <1211> 吉野
<1211> 吉野

// <1212> 「………」
<1212> 「………」

// <1213> 瑚太朗
<1213> 瑚太朗

// <1214> 「吉野じゃん」
<1214> 「吉野じゃん」

// <1215> 静流
<1215> 静流

// <1216> 「………」
<1216> 「………」

// <1217> やあ、と手を上げる。
<1217> やあ、と手を上げる。

// <1218> 吉野
<1218> 吉野

// <1219> 「テメエ、天王寺！？」
<1219> 「テメエ、天王寺！？」

// <1220> 吉野
<1220> 吉野

// <1221> 「今までどこ行ってやがった！？　連絡もよこさねえで！！」
<1221> 「今までどこ行ってやがった！？　連絡もよこさねえで！！」

// <1222> 瑚太朗
<1222> 瑚太朗

// <1223> 「いや、色々あってさ」
<1223> 「いや、色々あってさ」

// <1224> 吉野
<1224> 吉野

// <1225> 「…ちっ」
<1225> 「…ちっ」

// <1226> ゲンさん
<1226> ゲンさん

// <1227> 「なんでえ、おめえら知り合いかよ」
<1227> 「なんでえ、おめえら知り合いかよ」

// <1228> 吉野
<1228> 吉野

// <1229> 「腐れ縁だ」
<1229> 「腐れ縁だ」

// <1230> 瑚太朗
<1230> 瑚太朗

// <1231> 「唯一無二の親友にしてライバルです」
<1231> 「唯一無二の親友にしてライバルです」

// <1232> 吉野
<1232> 吉野

// <1233> 「前半部分は消せ…」
<1233> 「前半部分は消せ…」

// <1234> 吉野
<1234> 吉野

// <1235> 「で、今どうなってんだ？　さっぱりわからねえ。隣の嬢ちゃんはなんとする？」
<1235> 「で、今どうなってんだ？　さっぱりわからねえ。隣の嬢ちゃんはなんとする？」

// <1236> 静流
<1236> 静流

// <1237> 「？」
<1237> 「？」

// <1238> 瑚太朗
<1238> 瑚太朗

// <1239> 「あー、うん」
<1239> 「あー、うん」

// <1240> ガーディアンのこととかは話せない。
<1240> ガーディアンのこととかは話せない。

// <1241> …こいつは、巻き込みたくない気がした。
<1241> …こいつは、巻き込みたくない気がした。

// <1242> 静流
<1242> 静流

// <1243> 「………」
<1243> 「………」

// <1244> それは静流も同じようだ。
<1244> それは静流も同じようだ。

// <1245> それに、こいつが一人で動き出しても、どうにかなる問題じゃない。
<1245> それに、こいつが一人で動き出しても、どうにかなる問題じゃない。

// <1246> なんとなくだけど、こいつは俺の元いた日常…学校生活にいるべき存在だ。
<1246> なんとなくだけど、こいつは俺の元いた日常…学校生活にいるべき存在だ。

// <1247> 少なくとも、俺はそうであって欲しいと思う。
<1247> 少なくとも、俺はそうであって欲しいと思う。

// <1248> こいつがいなくなったりしたら、俺はきっと後悔する。
<1248> こいつがいなくなったりしたら、俺はきっと後悔する。

// <1249> どんな理由であれ、真っ直ぐ俺に向かってきたやつだから。
<1249> どんな理由であれ、真っ直ぐ俺に向かってきたやつだから。

// <1250> だから俺は…。
<1250> だから俺は…。

// <1251> ゲンさん
<1251> ゲンさん

// <1252> 「…こいつよ、今この街の裏で動いてる事件を探ってんだとよ」
<1252> 「…こいつよ、今この街の裏で動いてる事件を探ってんだとよ」

// <1253> 瑚太朗
<1253> 瑚太朗

// <1254> 「ぶーーーっ！！」
<1254> 「ぶーーーっ！！」

// <1255> 吹いてしまった。
<1255> 吹いてしまった。

// <1256> 静流
<1256> 静流

// <1257> 「………！」
<1257> 「………！」

// <1258> 瑚太朗
<1258> 瑚太朗

// <1259> 「うわ、ごめん！　かからなかったか！？」
<1259> 「うわ、ごめん！　かからなかったか！？」

// <1260> 吉野
<1260> 吉野

// <1261> 「何をあからさまに怪しい態度を取ってやがる」
<1261> 「何をあからさまに怪しい態度を取ってやがる」

// <1262> 瑚太朗
<1262> 瑚太朗

// <1263> 「俺の決意返せよ！！」
<1263> 「俺の決意返せよ！！」

// <1264> 吉野
<1264> 吉野

// <1265> 「あぁ？　やっぱりテメエはなんかにかかずりあってやがるな」
<1265> 「あぁ？　やっぱりテメエはなんかにかかずりあってやがるな」

// <1266> 瑚太朗
<1266> 瑚太朗

// <1267> 「危ないんだよ、本気で！　ヤンキーやらその辺のゴロツキ集めたってどうにも…」
<1267> 「危ないんだよ、本気で！　ヤンキーやらその辺のゴロツキ集めたってどうにも…」

// <1268> 吉野
<1268> 吉野

// <1269> 「………」
<1269> 「………」

// <1270> 瑚太朗
<1270> 瑚太朗

// <1271> 「ちょ、げ、ゲンさん」
<1271> 「ちょ、げ、ゲンさん」

// <1272> ゲンさん
<1272> ゲンさん

// <1273> 「あんだぁ？　メンラーは茹で時間が…」
<1273> 「あんだぁ？　メンラーは茹で時間が…」

// <1274> ゲンさんを無理やり吉野から離れたところをへ連れ出す。
<1274> ゲンさんを無理やり吉野から離れたところをへ連れ出す。

// <1275> 瑚太朗
<1275> 瑚太朗

// <1276> 「…あいつ、どこまで知ってんすか」
<1276> 「…あいつ、どこまで知ってんすか」

// <1277> ゲンさん
<1277> ゲンさん

// <1278> 「俺ぁ何もいっちゃいねえよ。一応、俺は街の情報屋だからな」
<1278> 「俺ぁ何もいっちゃいねえよ。一応、俺は街の情報屋だからな」

// <1279> ゲンさん
<1279> ゲンさん

// <1280> 「どっかからか聞きつけてここに来たってとこだろ」
<1280> 「どっかからか聞きつけてここに来たってとこだろ」

// <1281> 瑚太朗
<1281> 瑚太朗

// <1282> 「そっすか…」
<1282> 「そっすか…」

// <1283> ゲンさん
<1283> ゲンさん

// <1284> 「見たところこいつは本当に一般人だからよ…能力者でもねえやつを巻き込むつもりはねえよ」
<1284> 「見たところこいつは本当に一般人だからよ…能力者でもねえやつを巻き込むつもりはねえよ」

// <1285> ゲンさん
<1285> ゲンさん

// <1286> 「安心しな。うまく誤魔化しとっからよ」
<1286> 「安心しな。うまく誤魔化しとっからよ」

// <1287> 瑚太朗
<1287> 瑚太朗

// <1288> 「うん」
<1288> 「うん」

// <1289> 安心した。
<1289> 安心した。

// <1290> 席に戻る。
<1290> 席に戻る。

// <1291> 吉野
<1291> 吉野

// <1292> 「何をこそこそと…」
<1292> 「何をこそこそと…」

// <1293> 瑚太朗
<1293> 瑚太朗

// <1294> 「実はまだ記憶喪失でよく分からんのだ…」
<1294> 「実はまだ記憶喪失でよく分からんのだ…」

// <1295> 吉野
<1295> 吉野

// <1296> 「……！」
<1296> 「……！」

// <1297> 吉野
<1297> 吉野

// <1298> 「やはりか…」
<1298> 「やはりか…」

// <1299> ごめん、大嘘だ。
<1299> ごめん、大嘘だ。

// <1300> にしても…。
<1300> にしても…。

// <1301> 瑚太朗
<1301> 瑚太朗

// <1302> （こいつ、本気で俺の心配してくれてんじゃないか？）
<1302> （こいつ、本気で俺の心配してくれてんじゃないか？）

// <1303> ………。
<1303> ………。

// <1304> 瑚太朗
<1304> 瑚太朗

// <1305> 「うん」
<1305> 「うん」

// <1306> 吉野
<1306> 吉野

// <1307> 「あぁ？」
<1307> 「あぁ？」

// <1308> 瑚太朗
<1308> 瑚太朗

// <1309> 「ありがとな、吉野」
<1309> 「ありがとな、吉野」

// <1310> 吉野
<1310> 吉野

// <1311> 「気味のわりい…」
<1311> 「気味のわりい…」

// <1312> なんだろう。
<1312> なんだろう。

// <1313> 心底嬉しかった。
<1313> 心底嬉しかった。

// <1314> 静流
<1314> 静流

// <1315> 「………」
<1315> 「………」

// <1316> 静流も、どことなく嬉しそうだった。
<1316> 静流も、どことなく嬉しそうだった。

// <1317> ゲンさん
<1317> ゲンさん

// <1318> 「…えいよ、一丁あがり」
<1318> 「…えいよ、一丁あがり」

// <1319> ゲンさん
<1319> ゲンさん

// <1320> 「ウルフさんよ、おめえも食っていくかい」
<1320> 「ウルフさんよ、おめえも食っていくかい」

// <1321> 吉野
<1321> 吉野

// <1322> 「よしてくれ。狼は施しを受けねえ」
<1322> 「よしてくれ。狼は施しを受けねえ」

// <1323> ゲンさん
<1323> ゲンさん

// <1324> 「そういうんじゃねえよ」
<1324> 「そういうんじゃねえよ」

// <1325> ゲンさんはもう一束の麺を上げ、湯切りをはじめる。
<1325> ゲンさんはもう一束の麺を上げ、湯切りをはじめる。

// <1326> 吉野
<1326> 吉野

// <1327> 「お、おい…」
<1327> 「お、おい…」

// <1328> ゲンさん
<1328> ゲンさん

// <1329> 「てめえら、ダチ公だろ」
<1329> 「てめえら、ダチ公だろ」

// <1330> ゲンさん
<1330> ゲンさん

// <1331> 「肩を並べてメシを食う機会なんてな、できるうちに持っとくもんだ」
<1331> 「肩を並べてメシを食う機会なんてな、できるうちに持っとくもんだ」

// <1332> ゲンさん
<1332> ゲンさん

// <1333> 「…やろうったって出来なくなることもあんだからよ」
<1333> 「…やろうったって出来なくなることもあんだからよ」

// <1334> 吉野
<1334> 吉野

// <1335> 「………」
<1335> 「………」

// <1336> 吉野
<1336> 吉野

// <1337> 「おっさん、玉子…載せてくれ」
<1337> 「おっさん、玉子…載せてくれ」

// <1338> ゲンさん
<1338> ゲンさん

// <1339> 「えいよ」
<1339> 「えいよ」

// <1340> 俺達は黙って麺をすすった。
<1340> 俺達は黙って麺をすすった。

// <1341> 貴重な時間はどんどん過ぎていく。
<1341> 貴重な時間はどんどん過ぎていく。

// <1342> 吉野との時間も…。
<1342> 吉野との時間も…。

// <1343> 瑚太朗
<1343> 瑚太朗

// <1344> 「………」
<1344> 「………」

// <1345> もう、学校には戻らないってのに。
<1345> もう、学校には戻らないってのに。

// <1346> 思い返せば…。
<1346> 思い返せば…。

// <1347> 瑚太朗
<1347> 瑚太朗

// <1348> 「いっつも、悪態つきながらだったよな、メシ食うときも」
<1348> 「いっつも、悪態つきながらだったよな、メシ食うときも」

// <1349> 吉野
<1349> 吉野

// <1350> 「テメエが勝手に寄ってきてただけだ」
<1350> 「テメエが勝手に寄ってきてただけだ」

// <1351> 瑚太朗
<1351> 瑚太朗

// <1352> 「ああ」
<1352> 「ああ」

// <1353> 瑚太朗
<1353> 瑚太朗

// <1354> 「うめえな、吉野！」
<1354> 「うめえな、吉野！」

// <1355> 吉野
<1355> 吉野

// <1356> 「ちっ…言われるまでもねえ」
<1356> 「ちっ…言われるまでもねえ」

// <1357> ゲンさん
<1357> ゲンさん

// <1358> 「いいねえ、若いってのぁよお」
<1358> 「いいねえ、若いってのぁよお」

// <1359> 静流
<1359> 静流

// <1360> 「………」
<1360> 「………」

// <1361> 俺達二人を、静流もゲンさんも、にこやかに見守ってくれていた。
<1361> 俺達二人を、静流もゲンさんも、にこやかに見守ってくれていた。

// <1362> ラーメンを食い終わり、ゲンさんと別れる。
<1362> ラーメンを食い終わり、ゲンさんと別れる。

// <1363> 無言で歩き出す俺たち。
<1363> 無言で歩き出す俺たち。

// <1364> 公園から出たところで、吉野は足を止めた。
<1364> 公園から出たところで、吉野は足を止めた。

// <1365> 吉野
<1365> 吉野

// <1366> 「天王寺…」
<1366> 「天王寺…」

// <1367> 吉野
<1367> 吉野

// <1368> 「テメエが、今どんなことに巻き込まれてんのかは知らねえ」
<1368> 「テメエが、今どんなことに巻き込まれてんのかは知らねえ」

// <1369> 瑚太朗
<1369> 瑚太朗

// <1370> 「うん」
<1370> 「うん」

// <1371> 吉野
<1371> 吉野

// <1372> 「…教えろったって、そうもいかねえんだろ」
<1372> 「…教えろったって、そうもいかねえんだろ」

// <1373> 瑚太朗
<1373> 瑚太朗

// <1374> 「………」
<1374> 「………」

// <1375> 吉野
<1375> 吉野

// <1376> 「ちっ」
<1376> 「ちっ」

// <1377> 吉野
<1377> 吉野

// <1378> 「…なんとなく、やばい雰囲気はオレも察してる…」
<1378> 「…なんとなく、やばい雰囲気はオレも察してる…」

// <1379> 吉野
<1379> 吉野

// <1380> 「だからって、黙って見ていられるオレじゃねえ」
<1380> 「だからって、黙って見ていられるオレじゃねえ」

// <1381> 瑚太朗
<1381> 瑚太朗

// <1382> 「だろうけど…せめてさ、森には絶対に近寄らんでくれ」
<1382> 「だろうけど…せめてさ、森には絶対に近寄らんでくれ」

// <1383> 吉野
<1383> 吉野

// <1384> 「………」
<1384> 「………」

// <1385> 瑚太朗
<1385> 瑚太朗

// <1386> 「絶対あぶねえんだよ、あそこ」
<1386> 「絶対あぶねえんだよ、あそこ」

// <1387> 吉野
<1387> 吉野

// <1388> 「………」
<1388> 「………」

// <1389> 吉野
<1389> 吉野

// <1390> 「あの森、迷い込んだやつらが消えるってうわさだな」
<1390> 「あの森、迷い込んだやつらが消えるってうわさだな」

// <1391> 吉野
<1391> 吉野

// <1392> 「巧妙に揉み消されてるようだ。ウルフパック（群狼）の全力でもそれ以上のことはわからねえ」
<1392> 「巧妙に揉み消されてるようだ。ウルフパック（群狼）の全力でもそれ以上のことはわからねえ」

// <1393> ウルフパック…吉野のチームか？
<1393> ウルフパック…吉野のチームか？

// <1394> スラムの連中は町のことに関してはちょっとしたものだろうが、ガーディアンのことまではたどり着くことはないだろう。
<1394> スラムの連中は町のことに関してはちょっとしたものだろうが、ガーディアンのことまではたどり着くことはないだろう。

// <1395> …辿りついたとしても、それは一般人ではどうにもならない。
<1395> …辿りついたとしても、それは一般人ではどうにもならない。

// <1396> 吉野
<1396> 吉野

// <1397> 「…手詰まりなんだよ、テメエに忠告されるまでもなくな」
<1397> 「…手詰まりなんだよ、テメエに忠告されるまでもなくな」

// <1398> 瑚太朗
<1398> 瑚太朗

// <1399> 「それでいいと思う」
<1399> 「それでいいと思う」

// <1400> 吉野
<1400> 吉野

// <1401> 「テメエがどこまでやばいことに手を出してるのかしらねえ」
<1401> 「テメエがどこまでやばいことに手を出してるのかしらねえ」

// <1402> 吉野
<1402> 吉野

// <1403> 「だが…」
<1403> 「だが…」

// <1404> 吉野
<1404> 吉野

// <1405> 「テメエとオレのデュエルは、まだ一度もピリオドを迎えちゃいねえ」
<1405> 「テメエとオレのデュエルは、まだ一度もピリオドを迎えちゃいねえ」

// <1406> 吉野
<1406> 吉野

// <1407> 「約束しろ。テメエと俺は、決着をつける」
<1407> 「約束しろ。テメエと俺は、決着をつける」

// <1408> 吉野
<1408> 吉野

// <1409> 「ディスティニィ・スターは川を挟んで、それぞれ…オレ達の頭上に輝いてやがるのさ」
<1409> 「ディスティニィ・スターは川を挟んで、それぞれ…オレ達の頭上に輝いてやがるのさ」

// <1410> 瑚太朗
<1410> 瑚太朗

// <1411> 「それじゃ七夕じゃないか？」
<1411> 「それじゃ七夕じゃないか？」

// <1412> 吉野
<1412> 吉野

// <1413> 「うるせえ」
<1413> 「うるせえ」

// <1414> 吉野
<1414> 吉野

// <1415> 「…メン・アンド・メン・プロミスだ」
<1415> 「…メン・アンド・メン・プロミスだ」

// <1416> 吉野
<1416> 吉野

// <1417> 「テメエの頬に、オレのソニックナックルをかましてやらなけりゃ、前には進めねえんだよ」
<1417> 「テメエの頬に、オレのソニックナックルをかましてやらなけりゃ、前には進めねえんだよ」

// <1418> 瑚太朗
<1418> 瑚太朗

// <1419> 「………」
<1419> 「………」

// <1420> 瑚太朗
<1420> 瑚太朗

// <1421> 「本当に馬鹿だな、お前」
<1421> 「本当に馬鹿だな、お前」

// <1422> 吉野
<1422> 吉野

// <1423> 「なんとでも言え」
<1423> 「なんとでも言え」

// <1424> 瑚太朗
<1424> 瑚太朗

// <1425> 「ああ、着けようぜ」
<1425> 「ああ、着けようぜ」

// <1426> 吉野
<1426> 吉野

// <1427> 「へっ」
<1427> 「へっ」

// <1428> 拳を合わせた。
<1428> 拳を合わせた。

// <1429> 馬鹿な男の拳は、ごつくて、硬くて。
<1429> 馬鹿な男の拳は、ごつくて、硬くて。

// <1430> 瑚太朗
<1430> 瑚太朗

// <1431> 「じゃ、またな」
<1431> 「じゃ、またな」

// <1432> 吉野
<1432> 吉野

// <1433> 「消えるんじゃねえぞ、オレの目の前からな」
<1433> 「消えるんじゃねえぞ、オレの目の前からな」

// <1434> 瑚太朗
<1434> 瑚太朗

// <1435> 「ああ」
<1435> 「ああ」

// <1436> あばよ。
<1436> あばよ。

// <1437> 俺の、学校生活。
<1437> 俺の、学校生活。

// <1438> 静流
<1438> 静流

// <1439> 「………」
<1439> 「………」

// <1440> 静流は帰り道、ニコニコしながら俺の顔を見ていた。
<1440> 静流は帰り道、ニコニコしながら俺の顔を見ていた。

// <1441> 瑚太朗
<1441> 瑚太朗

// <1442> 「ん？」
<1442> 「ん？」

// <1443> 静流
<1443> 静流

// <1444> 「………」
<1444> 「………」

// <1445> 瑚太朗
<1445> 瑚太朗

// <1446> 「なんだよ」
<1446> 「なんだよ」

// <1447> 静流
<1447> 静流

// <1448> 「………」
<1448> 「………」

// <1449> 瑚太朗
<1449> 瑚太朗

// <1450> 「………」
<1450> 「………」

// <1451> 俺の方が照れくさくなってくる。
<1451> 俺の方が照れくさくなってくる。

// <1452> 視線を空に外した。
<1452> 視線を空に外した。

// <1453> 瑚太朗
<1453> 瑚太朗

// <1454> 「………？」
<1454> 「………？」

// <1455> オレンジの空に、羽ばたく黄色い翼を見た気がした。
<1455> オレンジの空に、羽ばたく黄色い翼を見た気がした。

// <1456> 瑚太朗
<1456> 瑚太朗

// <1457> （魔物…？）
<1457> （魔物…？）

// <1458> いや、それなら静流が真っ先に気付くはずだ。
<1458> いや、それなら静流が真っ先に気付くはずだ。

