// <0000> 瑚太朗
// <0349> 確かに、響きだけはいい。ジェットバスだが。
<0349> 確かに、響きだけはいい。ジェットバスだが。

// <0350> 吉野
<0350> 吉野

// <0351> 「ぶっ飛ばすぞテメェーーッ！！」
<0351> 「ぶっ飛ばすぞテメェーーッ！！」

// <0352> 瑚太朗
<0352> 瑚太朗

// <0353> 「まあ、待てってば…」
<0353> 「まあ、待てってば…」

// <0354> 静流
<0354> 静流

// <0355> 「そうか、手伝ってくれるのか…」
<0355> 「そうか、手伝ってくれるのか…」

// <0356> 吉野
<0356> 吉野

// <0357> 「バ、馬鹿ヤロウっ、テメエらと仲良しごっこなんざしてたまるか」
<0357> 「バ、馬鹿ヤロウっ、テメエらと仲良しごっこなんざしてたまるか」

// <0358> 吉野
<0358> 吉野

// <0359> 「オレはオレで適当に動くぜ」
<0359> 「オレはオレで適当に動くぜ」

// <0360> ルチア
<0360> ルチア

// <0361> 「ああ。どっちでもいいが、手伝ってくれるのは嬉しいぞ」
<0361> 「ああ。どっちでもいいが、手伝ってくれるのは嬉しいぞ」

// <0362> 吉野
<0362> 吉野

// <0363> 「…チッ」
<0363> 「…チッ」

// <0364> 歩いていく。
<0364> 歩いていく。

// <0365> 瑚太朗
<0365> 瑚太朗

// <0366> 「え、帰んの？」
<0366> 「え、帰んの？」

// <0367> 吉野
<0367> 吉野

// <0368> 「準備だ」
<0368> 「準備だ」

// <0369> 小鳥
<0369> 小鳥

// <0370> 「そっかー、よく考えたら何も道具、ないもんね」
<0370> 「そっかー、よく考えたら何も道具、ないもんね」

// <0371> 瑚太朗
<0371> 瑚太朗

// <0372> 「じゃ、俺たちも買い物だな」
<0372> 「じゃ、俺たちも買い物だな」

// <0373> 朱音
<0373> 朱音

// <0374> 「…誰の金で？」
<0374> 「…誰の金で？」

// <0375> 瑚太朗
<0375> 瑚太朗

// <0376> 「そりゃあ、部費で」
<0376> 「そりゃあ、部費で」

// <0377> 朱音
<0377> 朱音

// <0378> 「あなたにツケておくわね」
<0378> 「あなたにツケておくわね」

// <0379> 瑚太朗
<0379> 瑚太朗

// <0380> 「げっ…」
<0380> 「げっ…」

// <0381> ルチア
<0381> ルチア

// <0382> 「心配するな。どうせゴム手袋にポリ袋程度だろう。それくらいなら共同出資する」
<0382> 「心配するな。どうせゴム手袋にポリ袋程度だろう。それくらいなら共同出資する」

// <0383> 瑚太朗
<0383> 瑚太朗

// <0384> 「そうか…」
<0384> 「そうか…」

// <0385> 小鳥
<0385> 小鳥

// <0386> 「みんなで割れば安いもんじゃないかなー」
<0386> 「みんなで割れば安いもんじゃないかなー」

// <0387> 瑚太朗
<0387> 瑚太朗

// <0388> 「そうか、すまねえな」
<0388> 「そうか、すまねえな」

// <0389> ルチア
<0389> ルチア

// <0390> 「何、気にするな。私が汚れたくないだけだ」
<0390> 「何、気にするな。私が汚れたくないだけだ」

// <0391> 朱音
<0391> 朱音

// <0392> 「…わかったわよ。出せばいいんでしょう」
<0392> 「…わかったわよ。出せばいいんでしょう」

// <0393> ちはや
<0393> ちはや

// <0394> 「あ、いいんです？」
<0394> 「あ、いいんです？」

// <0395> 朱音
<0395> 朱音

// <0396> 「あなたにはむしろ菓子代でも頂きたいわね。用意しても片っ端から食べてくれちゃって」
<0396> 「あなたにはむしろ菓子代でも頂きたいわね。用意しても片っ端から食べてくれちゃって」

// <0397> ちはや
<0397> ちはや

// <0398> 「えー」
<0398> 「えー」

// <0399> 瑚太朗
<0399> 瑚太朗

// <0400> 「じゃ、ホームセンターだな」
<0400> 「じゃ、ホームセンターだな」

// <0401> 手頃な物を揃えて戻ってくると、なにやらガラの悪い連中が集まっていた。
<0401> 手頃な物を揃えて戻ってくると、なにやらガラの悪い連中が集まっていた。

// <0402> 瑚太朗
<0402> 瑚太朗

// <0403> 「なんだ…？」
<0403> 「なんだ…？」

// <0404> 吉野
<0404> 吉野

// <0405> 「この辺をぶらつくチンケな連中だ。気にすんな」
<0405> 「この辺をぶらつくチンケな連中だ。気にすんな」

// <0406> 瑚太朗
<0406> 瑚太朗

// <0407> 「え、手伝ってくれんの？」
<0407> 「え、手伝ってくれんの？」

// <0408> 吉野
<0408> 吉野

// <0409> 「心配すんじゃねえ…こいつらはオレの取り分から、さらに山分けよ」
<0409> 「心配すんじゃねえ…こいつらはオレの取り分から、さらに山分けよ」

// <0410> あ、やべ…この子本気で宝探しのつもりだわ。
<0410> あ、やべ…この子本気で宝探しのつもりだわ。

// <0411> 朱音
<0411> 朱音

// <0412> 「…いいのよ、どうせ出てきっこないし、手伝ってくれれば」
<0412> 「…いいのよ、どうせ出てきっこないし、手伝ってくれれば」

// <0413> 瑚太朗
<0413> 瑚太朗

// <0414> 「や、まぁ」
<0414> 「や、まぁ」

// <0415> …とか言ってたら、青の軽トラまで登場。
<0415> …とか言ってたら、青の軽トラまで登場。

// <0416> 吉野
<0416> 吉野

// <0417> 「こいつらのダチのジャンク屋が引き取ってくれるとさ」
<0417> 「こいつらのダチのジャンク屋が引き取ってくれるとさ」

// <0418> 瑚太朗
<0418> 瑚太朗

// <0419> 「マジかよ。助かるな」
<0419> 「マジかよ。助かるな」

// <0420> 吉野
<0420> 吉野

// <0421> 「ヘ、そーいうわけだからよ…」
<0421> 「ヘ、そーいうわけだからよ…」

// <0422> 吉野
<0422> 吉野

// <0423> 「女子供は隅でゴミ拾いでもしてな。パワーはオレらが担当だ」
<0423> 「女子供は隅でゴミ拾いでもしてな。パワーはオレらが担当だ」

// <0424> 瑚太朗
<0424> 瑚太朗

// <0425> 「女はともかく、子供っていうが同い年なんだが」
<0425> 「女はともかく、子供っていうが同い年なんだが」

// <0426> ちはや
<0426> ちはや

// <0427> 「じゃあこれお任せしますねー」
<0427> 「じゃあこれお任せしますねー」

// <0428> ひょい、と冷蔵庫を担ぎ上げ、吉野に手渡す。
<0428> ひょい、と冷蔵庫を担ぎ上げ、吉野に手渡す。

// <0429> 吉野
<0429> 吉野

// <0430> 「うぐおおおぉぉ…ッ！！」
<0430> 「うぐおおおぉぉ…ッ！！」

// <0431> 瑚太朗
<0431> 瑚太朗

// <0432> 「…プルプルしてますが、パワー担当」
<0432> 「…プルプルしてますが、パワー担当」

// <0433> ちはや
<0433> ちはや

// <0434> 「言うほど力ないですねえ」
<0434> 「言うほど力ないですねえ」

// <0435> 吉野
<0435> 吉野

// <0436> 「うるせぇ…手出しすんじゃねえぞ…！！」
<0436> 「うるせぇ…手出しすんじゃねえぞ…！！」

// <0437> プルつきながら軽トラのほうへ向かった。
<0437> プルつきながら軽トラのほうへ向かった。

// <0438> ぐしゃ。
<0438> ぐしゃ。

// <0439> …そして潰れた。
<0439> …そして潰れた。

// <0440> 瑚太朗
<0440> 瑚太朗

// <0441> 「うわぁ大丈夫か」
<0441> 「うわぁ大丈夫か」

// <0442> 力でちはやと張り合うことは死を意味するのだ。
<0442> 力でちはやと張り合うことは死を意味するのだ。

// <0443> そして俺たちも装備完了し、作業開始。
<0443> そして俺たちも装備完了し、作業開始。

// <0444> 小鳥
<0444> 小鳥

// <0445> 「瑚太朗君、はいこれ」
<0445> 「瑚太朗君、はいこれ」

// <0446> ちゃきちゃきと動いていた小鳥から、いっぱいになったゴミ袋を受け取る。
<0446> ちゃきちゃきと動いていた小鳥から、いっぱいになったゴミ袋を受け取る。

// <0447> これはあとで軽トラに積んで持っていってもらおう。
<0447> これはあとで軽トラに積んで持っていってもらおう。

// <0448> 瑚太朗
<0448> 瑚太朗

// <0449> 「おう。すまねえな」
<0449> 「おう。すまねえな」

// <0450> 小鳥
<0450> 小鳥

// <0451> 「いやいやそれは言わない約束よおとっつぁん」
<0451> 「いやいやそれは言わない約束よおとっつぁん」

// <0452> 瑚太朗
<0452> 瑚太朗

// <0453> 「オラこんなイイ娘もって幸せだぁ」
<0453> 「オラこんなイイ娘もって幸せだぁ」

// <0454> 小鳥
<0454> 小鳥

// <0455> 「…いや、どう見てもあっちのほうが」
<0455> 「…いや、どう見てもあっちのほうが」

// <0456> ちはや
<0456> ちはや

// <0457> 「はーいどいてくださいー」
<0457> 「はーいどいてくださいー」

// <0458> 男
<0458> 男

// <0459> 「ぶおっ！！」
<0459> 「ぶおっ！！」

// <0460> 担いだ冷蔵庫で周囲を薙ぎ倒しながらちはやが駆けて行った。
<0460> 担いだ冷蔵庫で周囲を薙ぎ倒しながらちはやが駆けて行った。

// <0461> 瑚太朗
<0461> 瑚太朗

// <0462> 「人外と比較したらアカン」
<0462> 「人外と比較したらアカン」

// <0463> ちはや
<0463> ちはや

// <0464> 「誰が人外ですか！　人間ですっ！！」
<0464> 「誰が人外ですか！　人間ですっ！！」

// <0465> 咲夜
<0465> 咲夜

// <0466> 「そうですよ。相変わらず魚の骨しゃぶり太郎君は失敬だ」
<0466> 「そうですよ。相変わらず魚の骨しゃぶり太郎君は失敬だ」

// <0467> こいつもいつの間にか参戦していた。
<0467> こいつもいつの間にか参戦していた。

// <0468> 瑚太朗
<0468> 瑚太朗

// <0469> 「とりあえず、あんたのほうが失敬だからな」
<0469> 「とりあえず、あんたのほうが失敬だからな」

// <0470> それに魚の骨の周りの肉は美味いのだ。しゃぶったって何も悪いことなんかない。
<0470> それに魚の骨の周りの肉は美味いのだ。しゃぶったって何も悪いことなんかない。

// <0471> ちはや
<0471> ちはや

// <0472> 「咲夜、そっちお願いしますー」
<0472> 「咲夜、そっちお願いしますー」

// <0473> 咲夜
<0473> 咲夜

// <0474> 「はい、ちはやさん」
<0474> 「はい、ちはやさん」

// <0475> 二人で軽々と廃車になっているであろうバイクを持って行った。
<0475> 二人で軽々と廃車になっているであろうバイクを持って行った。

// <0476> …あれ、何キロあんだ…。
<0476> …あれ、何キロあんだ…。

// <0477> 咲夜
<0477> 咲夜

// <0478> 「こういったものを撤去していただけるダンプをご用意しました。ジャンク以外はこちらへどうぞ」
<0478> 「こういったものを撤去していただけるダンプをご用意しました。ジャンク以外はこちらへどうぞ」

// <0479> そう言った直後、クレーンつきの明らかに専門業者的なダンプが到着した。
<0479> そう言った直後、クレーンつきの明らかに専門業者的なダンプが到着した。

// <0480> 瑚太朗
<0480> 瑚太朗

// <0481> 「そういうのって個人で手配できるもんなんだ…」
<0481> 「そういうのって個人で手配できるもんなんだ…」

// <0482> ゲンさん
<0482> ゲンさん

// <0483> 「おっ、なんだてめえら！　ボランティーアーか！？」
<0483> 「おっ、なんだてめえら！　ボランティーアーか！？」

// <0484> 静流
<0484> 静流

// <0485> 「げんなじー」
<0485> 「げんなじー」

// <0486> ゲンさん
<0486> ゲンさん

// <0487> 「がははは！　えれえこっちゃねえか！！」
<0487> 「がははは！　えれえこっちゃねえか！！」

// <0488> ゲンさん
<0488> ゲンさん

// <0489> 「ひとっぷろ浴びてくるかってなもんだったが、ちょうどいい！　先に汗かいてくかぁ！！」
<0489> 「ひとっぷろ浴びてくるかってなもんだったが、ちょうどいい！　先に汗かいてくかぁ！！」

// <0490> 静流
<0490> 静流

// <0491> 「おー」
<0491> 「おー」

// <0492> 瑚太朗
<0492> 瑚太朗

// <0493> 「ありがとうっス、助かりまっス」
<0493> 「ありがとうっス、助かりまっス」

// <0494> ゲンさん
<0494> ゲンさん

// <0495> 「いいってことよぉ！　これが終わりゃあ、マッツぐ行ってシダリにヘエってうめえソバをタグるってなもんだぁ！！」
<0495> 「いいってことよぉ！　これが終わりゃあ、マッツぐ行ってシダリにヘエってうめえソバをタグるってなもんだぁ！！」

// <0496> 静流
<0496> 静流

// <0497> 「むう、相変わらずげんなじーは江戸っ子だ…」
<0497> 「むう、相変わらずげんなじーは江戸っ子だ…」

// <0498> ゲンさん
<0498> ゲンさん

// <0499> 「おう！　火事とケンカで八百八町よ！！」
<0499> 「おう！　火事とケンカで八百八町よ！！」

// <0500> ゴミはトラックとダンプで次々に運び出され、周囲はあっという間に開けていく。
<0500> ゴミはトラックとダンプで次々に運び出され、周囲はあっという間に開けていく。

// <0501> 瑚太朗
<0501> 瑚太朗

// <0502> 「てか…なんだあの重機の集団は…」
<0502> 「てか…なんだあの重機の集団は…」

// <0503> 咲夜
<0503> 咲夜

// <0504> 「ええ、こんなこともあろうかと私が手配させていただきました」
<0504> 「ええ、こんなこともあろうかと私が手配させていただきました」

// <0505> 瑚太朗
<0505> 瑚太朗

// <0506> 「あ、そ…」
<0506> 「あ、そ…」

// <0507> 気が付けば、人がどんどん増えてる気がする。
<0507> 気が付けば、人がどんどん増えてる気がする。

// <0508> 瑚太朗
<0508> 瑚太朗

// <0509> 「すげえ…その気になりゃ、こんなもん簡単に撤去できるってこったな…」
<0509> 「すげえ…その気になりゃ、こんなもん簡単に撤去できるってこったな…」

// <0510> 瑚太朗
<0510> 瑚太朗

// <0511> 「委員長、どうだ…今の様を見て」
<0511> 「委員長、どうだ…今の様を見て」

// <0512> ルチア
<0512> ルチア

// <0513> 「………」
<0513> 「………」

// <0514> 瑚太朗
<0514> 瑚太朗

// <0515> 「ん？」
<0515> 「ん？」

// <0516> 硬直している。
<0516> 硬直している。

// <0517> 静流
<0517> 静流

// <0518> 「こいつか…」
<0518> 「こいつか…」

// <0519> なにやら静流がしゃ、と手を伸ばし黒いものを摘み上げる。
<0519> なにやら静流がしゃ、と手を伸ばし黒いものを摘み上げる。

// <0520> 瑚太朗
<0520> 瑚太朗

// <0521> 「ぎゃあぁーーっ！！」
<0521> 「ぎゃあぁーーっ！！」

// <0522> Ｇ的な生物だった。
<0522> Ｇ的な生物だった。

// <0523> 静流
<0523> 静流

// <0524> 「どうした」
<0524> 「どうした」

// <0525> 瑚太朗
<0525> 瑚太朗

// <0526> 「こっち持ってくんな！　汚いからポイしちゃいなさい！！」
<0526> 「こっち持ってくんな！　汚いからポイしちゃいなさい！！」

// <0527> 静流
<0527> 静流

// <0528> 「手袋越しだから平気」
<0528> 「手袋越しだから平気」

// <0529> 静流
<0529> 静流

// <0530> 「恐れずコタローも触ってみればいい」
<0530> 「恐れずコタローも触ってみればいい」

// <0531> 瑚太朗
<0531> 瑚太朗

// <0532> 「いやだ！　そいつの触感とか一生知りたくもない！！」
<0532> 「いやだ！　そいつの触感とか一生知りたくもない！！」

// <0533> 静流
<0533> 静流

// <0534> 「むう」
<0534> 「むう」

// <0535> ぽい。
<0535> ぽい。

// <0536> 瑚太朗
<0536> 瑚太朗

// <0537> 「あ」
<0537> 「あ」

// <0538> ぶーん、と羽を広げて飛ぶ。
<0538> ぶーん、と羽を広げて飛ぶ。

// <0539> ちはやの後頭部に着地した。
<0539> ちはやの後頭部に着地した。

// <0540> 静流
<0540> 静流

// <0541> 「………」
<0541> 「………」

// <0542> 瑚太朗
<0542> 瑚太朗

// <0543> 「………」
<0543> 「………」

// <0544> ゴゴゴゴゴゴ…という緊張感のある擬音が辺りに浮かび上がるようだった。
<0544> ゴゴゴゴゴゴ…という緊張感のある擬音が辺りに浮かび上がるようだった。

// <0545> ちはや
<0545> ちはや

// <0546> 「はい？　なんです？」
<0546> 「はい？　なんです？」

// <0547> ぽと、と落ちる黒いヤツ。
<0547> ぽと、と落ちる黒いヤツ。

// <0548> 瑚太朗
<0548> 瑚太朗

// <0549> 「いや…知らないほうが幸せなことも世の中にはあるのだ」
<0549> 「いや…知らないほうが幸せなことも世の中にはあるのだ」

// <0550> ちはや
<0550> ちはや

// <0551> 「なんです改まって」
<0551> 「なんです改まって」

// <0552> 静流
<0552> 静流

// <0553> 「………」
<0553> 「………」

// <0554> 静流
<0554> 静流

// <0555> 「病原菌がある…ちーは今夜、よく髪を洗うように」
<0555> 「病原菌がある…ちーは今夜、よく髪を洗うように」

// <0556> ちはや
<0556> ちはや

// <0557> 「毎日洗ってますけど、なんですか」
<0557> 「毎日洗ってますけど、なんですか」

// <0558> ルチア
<0558> ルチア

// <0559> 「はっ」
<0559> 「はっ」

// <0560> 瑚太朗
<0560> 瑚太朗

// <0561> 「あ、復活した」
<0561> 「あ、復活した」

// <0562> ルチア
<0562> ルチア

// <0563> 「何か良くない夢でも見ていたのだろうか…」
<0563> 「何か良くない夢でも見ていたのだろうか…」

// <0564> ちはや
<0564> ちはや

// <0565> 「夢なんて見てないで働いてくださいよー」
<0565> 「夢なんて見てないで働いてくださいよー」

// <0566> ルチア
<0566> ルチア

// <0567> 「いや…確か、その後頭部に口に出すのも汚らわしいゴキ…」
<0567> 「いや…確か、その後頭部に口に出すのも汚らわしいゴキ…」

// <0568> ちはや
<0568> ちはや

// <0569> 「ごき？」
<0569> 「ごき？」

// <0570> ちはや
<0570> ちはや

// <0571> 「そーいえばさっきなんかくっついたような」
<0571> 「そーいえばさっきなんかくっついたような」

// <0572> ちはや
<0572> ちはや

// <0573> 「………」
<0573> 「………」

// <0574> ちはや
<0574> ちはや

// <0575> 「ぎゃあぁーーーーっ！！！」
<0575> 「ぎゃあぁーーーーっ！！！」

// <0576> 瑚太朗
<0576> 瑚太朗

// <0577> 「知ってしまったのか…！！」
<0577> 「知ってしまったのか…！！」

// <0578> ちはや
<0578> ちはや

// <0579> 「ついた！？　ついたんですね！？」
<0579> 「ついた！？　ついたんですね！？」

// <0580> 瑚太朗
<0580> 瑚太朗

// <0581> 「もう落ちたから大丈夫だ」
<0581> 「もう落ちたから大丈夫だ」

// <0582> ちはや
<0582> ちはや

// <0583> 「あああああでもなんかもうわかりますかこの感じっ！！」
<0583> 「あああああでもなんかもうわかりますかこの感じっ！！」

// <0584> 静流
<0584> 静流

// <0585> 「………」
<0585> 「………」

// <0586> 強く生きろ…と背中で語りながら静流は去って行った。
<0586> 強く生きろ…と背中で語りながら静流は去って行った。

// <0587> 夕方にはほとんど片付いた。
<0587> 夕方にはほとんど片付いた。

// <0588> 瑚太朗
<0588> 瑚太朗

// <0589> 「よし、やったな」
<0589> 「よし、やったな」

// <0590> 朱音
<0590> 朱音

// <0591> 「お疲れ様ね」
<0591> 「お疲れ様ね」

// <0592> 瑚太朗
<0592> 瑚太朗

// <0593> 「会長さんは作業中ほとんど姿を見かけませんでしたけどね」
<0593> 「会長さんは作業中ほとんど姿を見かけませんでしたけどね」

// <0594> 朱音
<0594> 朱音

// <0595> 「ゴミの業者の手配とか」
<0595> 「ゴミの業者の手配とか」

// <0596> 携帯電話をぷらぷらさせる。
<0596> 携帯電話をぷらぷらさせる。

// <0597> よく考えたら、そういうのがいなきゃ撤去してもどうしようもないもんな。
<0597> よく考えたら、そういうのがいなきゃ撤去してもどうしようもないもんな。

// <0598> 咲夜
<0598> 咲夜

// <0599> 「では、私はお先に」
<0599> 「では、私はお先に」

// <0600> ちはや
<0600> ちはや

// <0601> 「お疲れ様ですー」
<0601> 「お疲れ様ですー」

// <0602> 咲夜
<0602> 咲夜

// <0603> 「残念ですが、今日のお食事は少々遅れてしまいそうです。そのようなお心構えでいていただけると」
<0603> 「残念ですが、今日のお食事は少々遅れてしまいそうです。そのようなお心構えでいていただけると」

// <0604> ちはや
<0604> ちはや

// <0605> 「わかりましたー」
<0605> 「わかりましたー」

// <0606> 咲夜
<0606> 咲夜

// <0607> 「では、朱音さん、小鳥さん、静流さんにルチアさん。またお会いしましょう」
<0607> 「では、朱音さん、小鳥さん、静流さんにルチアさん。またお会いしましょう」

// <0608> 小鳥
<0608> 小鳥

// <0609> 「お疲れさまー」
<0609> 「お疲れさまー」

// <0610> 咲夜
<0610> 咲夜

// <0611> 「ゴミのためほじく朗君もお元気で」
<0611> 「ゴミのためほじく朗君もお元気で」

// <0612> 瑚太朗
<0612> 瑚太朗

// <0613> 「そりゃおまえもだからな」
<0613> 「そりゃおまえもだからな」

// <0614> 咲夜
<0614> 咲夜

// <0615> 「ハハハ。なるほど。さすがのほじく朗君には一本取られましたね」
<0615> 「ハハハ。なるほど。さすがのほじく朗君には一本取られましたね」

// <0616> 瑚太朗
<0616> 瑚太朗

// <0617> 「一々ムカつく…」
<0617> 「一々ムカつく…」

// <0618> 咲夜
<0618> 咲夜

// <0619> 「もし人手がご入り用でしたら、いつでもお声掛けくださいね。では」
<0619> 「もし人手がご入り用でしたら、いつでもお声掛けくださいね。では」

// <0620> 朱音
<0620> 朱音

// <0621> 「ええ。ご苦労様」
<0621> 「ええ。ご苦労様」

// <0622> 咲夜は去っていった。
<0622> 咲夜は去っていった。

// <0623> 静流
<0623> 静流

// <0624> 「難しい注文だな…」
<0624> 「難しい注文だな…」

// <0625> ルチア
<0625> ルチア

// <0626> 「どうした？」
<0626> 「どうした？」

// <0627> 静流
<0627> 静流

// <0628> 「ヒトデが必要な場面が思いつかない」
<0628> 「ヒトデが必要な場面が思いつかない」

// <0629> 瑚太朗
<0629> 瑚太朗

// <0630> 「静流は手裏剣にでもして投げような」
<0630> 「静流は手裏剣にでもして投げような」

// <0631> 静流
<0631> 静流

// <0632> 「なるほど。わかった」
<0632> 「なるほど。わかった」

// <0633> ゲンさん
<0633> ゲンさん

// <0634> 「おう、じゃあおれっちも、ボチボチとおさらばするぜ」
<0634> 「おう、じゃあおれっちも、ボチボチとおさらばするぜ」

// <0635> 静流
<0635> 静流

// <0636> 「ありがとう、じー」
<0636> 「ありがとう、じー」

// <0637> 仲間の男
<0637> 仲間の男

// <0638> 「静流嬢のお付き合いならいつでもさせてもらうよ」
<0638> 「静流嬢のお付き合いならいつでもさせてもらうよ」

// <0639> 静流
<0639> 静流

// <0640> 「うん、よろしく頼む」
<0640> 「うん、よろしく頼む」

// <0641> ルチア
<0641> ルチア

// <0642> 「皆さん、どうもありがとう」
<0642> 「皆さん、どうもありがとう」

// <0643> ゲンさん
<0643> ゲンさん

// <0644> 「なに、街の平和を守るのが俺たちの仕事よ」
<0644> 「なに、街の平和を守るのが俺たちの仕事よ」

// <0645> ルチア
<0645> ルチア

// <0646> 「そうですか。立派だと思います」
<0646> 「そうですか。立派だと思います」

// <0647> 仲間の男
<0647> 仲間の男

// <0648> 「いやいや」
<0648> 「いやいや」

// <0649> ゲンさん
<0649> ゲンさん

// <0650> 「何鼻の下伸ばしてやがんだ、齢もうすぐトリプルスコアだってのによぉ」
<0650> 「何鼻の下伸ばしてやがんだ、齢もうすぐトリプルスコアだってのによぉ」

// <0651> 仲間の男
<0651> 仲間の男

// <0652> 「やかましいわい」
<0652> 「やかましいわい」

// <0653> ゲンさん
<0653> ゲンさん

// <0654> 「おーしじゃあ飲みにいっかー！！」
<0654> 「おーしじゃあ飲みにいっかー！！」

// <0655> 男たち
<0655> 男たち

// <0656> 「おーっ！！」
<0656> 「おーっ！！」

// <0657> 騒がしく男たちも帰っていった。
<0657> 騒がしく男たちも帰っていった。

// <0658> 瑚太朗
<0658> 瑚太朗

// <0659> 「…さて」
<0659> 「…さて」

// <0660> 小鳥
<0660> 小鳥

// <0661> 「残念ながら前線基地みたいなのを探すごっこは失敗に終わったね」
<0661> 「残念ながら前線基地みたいなのを探すごっこは失敗に終わったね」

// <0662> 瑚太朗
<0662> 瑚太朗

// <0663> 「宇宙人探索ごっこっていうかな」
<0663> 「宇宙人探索ごっこっていうかな」

// <0664> ちはや
<0664> ちはや

// <0665> 「ごっこ？」
<0665> 「ごっこ？」

// <0666> 朱音
<0666> 朱音

// <0667> 「まあ、わかってやってたとは思うけど」
<0667> 「まあ、わかってやってたとは思うけど」

// <0668> 小鳥も俺のノリに合わせてくれていたのだ。感謝。
<0668> 小鳥も俺のノリに合わせてくれていたのだ。感謝。

// <0669> 静流
<0669> 静流

// <0670> 「だがいい事をした」
<0670> 「だがいい事をした」

// <0671> ルチア
<0671> ルチア

// <0672> 「ああ、そうだな」
<0672> 「ああ、そうだな」

// <0673> ちはや
<0673> ちはや

// <0674> 「………」
<0674> 「………」

// <0675> ちはや
<0675> ちはや

// <0676> 「あ、ああ、そうですよねっ」
<0676> 「あ、ああ、そうですよねっ」

// <0677> 朱音
<0677> 朱音

// <0678> 「あなたまさか本気で」
<0678> 「あなたまさか本気で」

// <0679> 瑚太朗
<0679> 瑚太朗

// <0680> 「会長、確認せんでやってください。みんなわかってます」
<0680> 「会長、確認せんでやってください。みんなわかってます」

// <0681> ちはや
<0681> ちはや

// <0682> 「な、なんですかーっ！　そういう名目で動いてたんじゃないですかーっ！！」
<0682> 「な、なんですかーっ！　そういう名目で動いてたんじゃないですかーっ！！」

// <0683> 吉野
<0683> 吉野

// <0684> 「待てっ、テメエ…なんかの目星つけて動いてたんじゃねえのか！？」
<0684> 「待てっ、テメエ…なんかの目星つけて動いてたんじゃねえのか！？」

// <0685> 瑚太朗
<0685> 瑚太朗

// <0686> 「あ、こっちにも似たようなのが…」
<0686> 「あ、こっちにも似たようなのが…」

// <0687> 朱音
<0687> 朱音

// <0688> 「目星って？」
<0688> 「目星って？」

// <0689> 吉野
<0689> 吉野

// <0690> 「あんだろう、宝の地図とか、ダウジングとか…予知夢とか」
<0690> 「あんだろう、宝の地図とか、ダウジングとか…予知夢とか」

// <0691> ルチア
<0691> ルチア

// <0692> 「吉野…あなたは霊感商法の類に気をつけたほうがいい」
<0692> 「吉野…あなたは霊感商法の類に気をつけたほうがいい」

// <0693> 吉野
<0693> 吉野

// <0694> 「うるせぇ！　天王寺ッ！　テメエがオレをはめやがったんだろうが！！」
<0694> 「うるせぇ！　天王寺ッ！　テメエがオレをはめやがったんだろうが！！」

// <0695> 瑚太朗
<0695> 瑚太朗

// <0696> 「ん、なに？」
<0696> 「ん、なに？」

// <0697> 吉野
<0697> 吉野

// <0698> 「起こるぜ…オレとテメエの間にハルマゲドン（最終戦争）が…」
<0698> 「起こるぜ…オレとテメエの間にハルマゲドン（最終戦争）が…」

// <0699> 瑚太朗
<0699> 瑚太朗

// <0700> 「いや待て、何そんなに怒ってんだよ」
<0700> 「いや待て、何そんなに怒ってんだよ」

// <0701> 吉野
<0701> 吉野

// <0702> 「食らいてえか…このオレが最終戦争時に温存していた究極技…ハルマゲドン・バスター…！！」
<0702> 「食らいてえか…このオレが最終戦争時に温存していた究極技…ハルマゲドン・バスター…！！」

// <0703> 瑚太朗
<0703> 瑚太朗

// <0704> 「待て、春巻き買ってますかーとかは食らいたくない」
<0704> 「待て、春巻き買ってますかーとかは食らいたくない」

// <0705> 吉野
<0705> 吉野

// <0706> 「マジで食らわすぞテメエ」
<0706> 「マジで食らわすぞテメエ」

// <0707> 吉野
<0707> 吉野

// <0708> 「オレはトレジャーを探してたんだ…ボランティアなんぞはウルフのやることじゃねえんだよッ！！」
<0708> 「オレはトレジャーを探してたんだ…ボランティアなんぞはウルフのやることじゃねえんだよッ！！」

// <0709> 瑚太朗
<0709> 瑚太朗

// <0710> 「なあに、トレジャーならあったさ」
<0710> 「なあに、トレジャーならあったさ」

// <0711> 瑚太朗
<0711> 瑚太朗

// <0712> 「俺たちの…ここにな」
<0712> 「俺たちの…ここにな」

// <0713> ハートを親指で指す。
<0713> ハートを親指で指す。

// <0714> 吉野
<0714> 吉野

// <0715> 「黙れ」
<0715> 「黙れ」

// <0716> 胸倉を掴まれる。
<0716> 胸倉を掴まれる。

// <0717> 瑚太朗
<0717> 瑚太朗

// <0718> 「あれ、割と俺いい事言ったと思うんだけど…」
<0718> 「あれ、割と俺いい事言ったと思うんだけど…」

// <0719> 小鳥
