// <0000> 瑚太朗
// <0439> 「その顔で言われると、また一段と頼もしいものがあるな…」
<0439> 「その顔で言われると、また一段と頼もしいものがあるな…」

// <0440> 
<0440> 

// <0441> 美少年
<0441> 美少年

// <0442> 「天王寺君、僕とえろほんトレード仲間になってくれるかい」
<0442> 「天王寺君、僕とえろほんトレード仲間になってくれるかい」

// <0443> 瑚太朗
<0443> 瑚太朗

// <0444> 「もちろんだ。おまえなら、福山の後継者になれるさ」
<0444> 「もちろんだ。おまえなら、福山の後継者になれるさ」

// <0445> 
<0445> 

// <0446> 美少年
<0446> 美少年

// <0447> 「フフ、照れるね…」
<0447> 「フフ、照れるね…」

// <0448> 瑚太朗
<0448> 瑚太朗

// <0449> 「よろしく頼むぜ、ハナワ！」
<0449> 「よろしく頼むぜ、ハナワ！」

// <0450> 
<0450> 

// <0451> 美少年
<0451> 美少年

// <0452> 「…そんな名前ではないけど」
<0452> 「…そんな名前ではないけど」

// <0453> えろほん王子と友達になった！
<0453> えろほん王子と友達になった！

// <0454> ■友達■　ID:
<0454> ■友達■　ID:

// <0455> 　NO:
<0455> 　NO:

// <0456> 瑚太朗
<0456> 瑚太朗

// <0457> 「アッミーゴ！」
<0457> 「アッミーゴ！」

// <0458> ちはや
<0458> ちはや

// <0459> 「で、結局なんだったんですか」
<0459> 「で、結局なんだったんですか」

// <0460> 瑚太朗
<0460> 瑚太朗

// <0461> 「なんでもないさ」
<0461> 「なんでもないさ」

// <0462> 
<0462> 

// <0463> ■マッピー／既読■　ID:
<0463> ■マッピー／既読■　ID:

// <0464>  (Z
<0464>  (Z

// <0465> -
<0465> -

// <0466> ■マッピー／コンプリート■
<0466> ■マッピー／コンプリート■

// <0467> 瑚太朗
<0467> 瑚太朗

// <0468> 「ん…」
<0468> 「ん…」

// <0469> 
<0469> 

// <0470> この茂み付近になにやら気配を感じた。
<0470> この茂み付近になにやら気配を感じた。

// <0471> ちはや
<0471> ちはや

// <0472> 「なんです？」
<0472> 「なんです？」

// <0473> 瑚太朗
<0473> 瑚太朗

// <0474> 「わり、ちょっと待ってな」
<0474> 「わり、ちょっと待ってな」

// <0475> 
<0475> 

// <0476> ………
<0476> ………

// <0477> …………
<0477> …………

// <0478> 気のせいか…
<0478> 気のせいか…

// <0479> いや。
<0479> いや。

// <0480> 瑚太朗
<0480> 瑚太朗

// <0481> （ヤツは…こないだ廊下で会ったガキだ）
<0481> （ヤツは…こないだ廊下で会ったガキだ）

// <0482> 
<0482> 

// <0483> スクモンがどうのと言っていた。
<0483> スクモンがどうのと言っていた。

// <0484> 子供
<0484> 子供

// <0485> 「オッサンまた会ったな」
<0485> 「オッサンまた会ったな」

// <0486> 瑚太朗
<0486> 瑚太朗

// <0487> 「…俺はリアル高校生の身の上だぞ？」
<0487> 「…俺はリアル高校生の身の上だぞ？」

// <0488> 
<0488> 

// <0489> 子供
<0489> 子供

// <0490> 「今だけを生きるおれらキッズにとって、中坊以上はオッサンと同類項なんだよ！」
<0490> 「今だけを生きるおれらキッズにとって、中坊以上はオッサンと同類項なんだよ！」

// <0491> 瑚太朗
<0491> 瑚太朗

// <0492> 「…生意気なやつ。オッサンを尊敬しな」
<0492> 「…生意気なやつ。オッサンを尊敬しな」

// <0493> 
<0493> 

// <0494> 子供
<0494> 子供

// <0495> 「たとえばオッサンがスクモンチャンピオンだってんなら、尊敬もするけどな」
<0495> 「たとえばオッサンがスクモンチャンピオンだってんなら、尊敬もするけどな」

// <0496> 瑚太朗
<0496> 瑚太朗

// <0497> 「そもそもスクモンって何なんだ？」
<0497> 「そもそもスクモンって何なんだ？」

// <0498> 
<0498> 

// <0499> 子供
<0499> 子供

// <0500> 「モンスターをゲットして育ててバトルするって有名なゲームがあるだろ？　あれのパクりだよ」
<0500> 「モンスターをゲットして育ててバトルするって有名なゲームがあるだろ？　あれのパクりだよ」

// <0501> 瑚太朗
<0501> 瑚太朗

// <0502> 「…言っちゃった」
<0502> 「…言っちゃった」

// <0503> 
<0503> 

// <0504> 子供
<0504> 子供

// <0505> 「でもな、あっちはゲームだけど、こっちはモノホンなんだよ！」
<0505> 「でもな、あっちはゲームだけど、こっちはモノホンなんだよ！」

// <0506> 瑚太朗
<0506> 瑚太朗

// <0507> 「どゆこと？」
<0507> 「どゆこと？」

// <0508> 
<0508> 

// <0509> 子供
<0509> 子供

// <0510> 「論より証拠！　モンスターケージ！」
<0510> 「論より証拠！　モンスターケージ！」

// <0511> ただの虫かごだ。
<0511> ただの虫かごだ。

// <0512> 子供
<0512> 子供

// <0513> 「出ろ、カナブー！」
<0513> 「出ろ、カナブー！」

// <0514> 虫かごの扉が開き、中から１０センチ大のカナブンが飛び出した。
<0514> 虫かごの扉が開き、中から１０センチ大のカナブンが飛び出した。

// <0515> 瑚太朗
<0515> 瑚太朗

// <0516> 「えっ、キメェ！？」
<0516> 「えっ、キメェ！？」

// <0517> 
<0517> 

// <0518> ブブブブブ！
<0518> ブブブブブ！

// <0519> カナブンは地面すれすれをかろうじて飛んでいる。
<0519> カナブンは地面すれすれをかろうじて飛んでいる。

// <0520> 重すぎて、微妙にうまく飛べないらしい。
<0520> 重すぎて、微妙にうまく飛べないらしい。

// <0521> …しかしギネス級のキモさ。
<0521> …しかしギネス級のキモさ。

// <0522> カナブンだからまだいいが…
<0522> カナブンだからまだいいが…

// <0523> 子供
<0523> 子供

// <0524> 「これはカナブン型スクモン、カナブーな」
<0524> 「これはカナブン型スクモン、カナブーな」

// <0525> 子供
<0525> 子供

// <0526> 「特技は体当たりだ。あと光属性の技を反射したりできる」
<0526> 「特技は体当たりだ。あと光属性の技を反射したりできる」

// <0527> 瑚太朗
<0527> 瑚太朗

// <0528> 「それ、突然変異だろ？」
<0528> 「それ、突然変異だろ？」

// <0529> 
<0529> 

// <0530> 子供
<0530> 子供

// <0531> 「頭が固いなオッサン。突然変異だからって、思い通りに動かせるものかよ」
<0531> 「頭が固いなオッサン。突然変異だからって、思い通りに動かせるものかよ」

// <0532> 瑚太朗
<0532> 瑚太朗

// <0533> 「思い通りに操れるだと？」
<0533> 「思い通りに操れるだと？」

// <0534> 
<0534> 

// <0535> 子供
<0535> 子供

// <0536> 「そうさ。ゲットしたスクモンは、スクモンブリーダーの手足になって動く」
<0536> 「そうさ。ゲットしたスクモンは、スクモンブリーダーの手足になって動く」

// <0537> 瑚太朗
<0537> 瑚太朗

// <0538> 「スクモンっつうかパチモンって感じ」
<0538> 「スクモンっつうかパチモンって感じ」

// <0539> 
<0539> 

// <0540> 子供
<0540> 子供

// <0541> 「最初に発見されたのがスクールだからさ」
<0541> 「最初に発見されたのがスクールだからさ」

// <0542> 子供
<0542> 子供

// <0543> 「風祭では、自然があるところには、たいていスクモンがせいそくしてるのさ」
<0543> 「風祭では、自然があるところには、たいていスクモンがせいそくしてるのさ」

// <0544> 瑚太朗
<0544> 瑚太朗

// <0545> 「じゃ前は、どうして学校に？」
<0545> 「じゃ前は、どうして学校に？」

// <0546> 
<0546> 

// <0547> 子供
<0547> 子供

// <0548> 「だから風祭学院もせいそくポイントのひとつなんだって」
<0548> 「だから風祭学院もせいそくポイントのひとつなんだって」

// <0549> 子供
<0549> 子供

// <0550> 「けっこうレアなスクモンが出るって噂だ」
<0550> 「けっこうレアなスクモンが出るって噂だ」

// <0551> 瑚太朗
<0551> 瑚太朗

// <0552> 「確かに緑は多い学校だけどさ…見たことないぞ俺」
<0552> 「確かに緑は多い学校だけどさ…見たことないぞ俺」

// <0553> 
<0553> 

// <0554> 子供
<0554> 子供

// <0555> 「人がいると、警戒して出てこないよ」
<0555> 「人がいると、警戒して出てこないよ」

// <0556> 瑚太朗
<0556> 瑚太朗

// <0557> 「知らなかった…」
<0557> 「知らなかった…」

// <0558> 
<0558> 

// <0559> 子供
<0559> 子供

// <0560> 「こないだの学校で見たカブトだってそうなんだぜ」
<0560> 「こないだの学校で見たカブトだってそうなんだぜ」

// <0561> 瑚太朗
<0561> 瑚太朗

// <0562> 「あれそうだったの！？」
<0562> 「あれそうだったの！？」

// <0563> 
<0563> 

// <0564> 確かにちょっと興味は引かれたが…
<0564> 確かにちょっと興味は引かれたが…

// <0565> 子供
<0565> 子供

// <0566> 「興味あんなら、こないだやったトリモチガンで、頑張ってゲットしてみなよ」
<0566> 「興味あんなら、こないだやったトリモチガンで、頑張ってゲットしてみなよ」

// <0567> 瑚太朗
<0567> 瑚太朗

// <0568> 「ああ…気が向いたらな…」
<0568> 「ああ…気が向いたらな…」

// <0569> 
<0569> 

// <0570> とりあえずこの茂み、出るか…。
<0570> とりあえずこの茂み、出るか…。

// <0571> ………
<0571> ………

// <0572> …………
<0572> …………

// <0573> 瑚太朗
<0573> 瑚太朗

// <0574> 「わりいな」
<0574> 「わりいな」

// <0575> ちはや
<0575> ちはや

// <0576> 「で、結局なんだったんですか」
<0576> 「で、結局なんだったんですか」

// <0577> 瑚太朗
<0577> 瑚太朗

// <0578> 「俺にもよくわからん…」
<0578> 「俺にもよくわからん…」

// <0579> 
<0579> 

// <0580> ■マッピー／既読■　ID:
<0580> ■マッピー／既読■　ID:

// <0581>  (Z
<0581>  (Z

// <0582> -
<0582> -

// <0583> ■マッピー／コンプリート■
<0583> ■マッピー／コンプリート■

// <0584> ちはや
<0584> ちはや

// <0585> 「あ、この辺り見たことあります」
<0585> 「あ、この辺り見たことあります」

// <0586> 瑚太朗
<0586> 瑚太朗

// <0587> 「じゃあこっからなら帰れるか」
<0587> 「じゃあこっからなら帰れるか」

// <0588> ちはや
<0588> ちはや

// <0589> 「あ、いや、別に元々ちゃんと帰れますから」
<0589> 「あ、いや、別に元々ちゃんと帰れますから」

// <0590> 瑚太朗
<0590> 瑚太朗

// <0591> 「俺も今日はこのくらいにして帰るかな…」
<0591> 「俺も今日はこのくらいにして帰るかな…」

// <0592> ちはや
<0592> ちはや

// <0593> 「そうですか、じゃあさよならです」
<0593> 「そうですか、じゃあさよならです」

// <0594> 瑚太朗
<0594> 瑚太朗

// <0595> 「おう」
<0595> 「おう」

// <0596> 瑚太朗
<0596> 瑚太朗

// <0597> 「…結局本格的なネタ探しにはならなかったな…」
<0597> 「…結局本格的なネタ探しにはならなかったな…」

// <0598> 
<0598> 

// <0599> 瑚太朗
<0599> 瑚太朗

// <0600> 「静流、あのおじさんの口を読むんだ」
<0600> 「静流、あのおじさんの口を読むんだ」

// <0601> 静流
<0601> 静流

// <0602> 「何もしゃべっていない」
<0602> 「何もしゃべっていない」

// <0603> 瑚太朗
<0603> 瑚太朗

// <0604> 「ですよね」
<0604> 「ですよね」

// <0605> 
<0605> 

// <0606> ■マッピー／既読■　ID:
<0606> ■マッピー／既読■　ID:

// <0607>  (Z
<0607>  (Z

// <0608> -
<0608> -

// <0609> ■マッピー／コンプリート■
<0609> ■マッピー／コンプリート■

// <0610> 瑚太朗
<0610> 瑚太朗

// <0611> 「静流、あのおばさんの口を読むんだ」
<0611> 「静流、あのおばさんの口を読むんだ」

// <0612> 静流
<0612> 静流

// <0613> 「竹田さん、タイムサービスは７時過ぎよ！」
<0613> 「竹田さん、タイムサービスは７時過ぎよ！」

// <0614> 瑚太朗
<0614> 瑚太朗

// <0615> 「どーでもいいな」
<0615> 「どーでもいいな」

// <0616> 静流
<0616> 静流

// <0617> 「重要な情報だ」
<0617> 「重要な情報だ」

// <0618> 
<0618> 

// <0619> ■マッピー／既読■　ID:
<0619> ■マッピー／既読■　ID:

// <0620>  (Z
<0620>  (Z

// <0621> -
<0621> -

// <0622> ■マッピー／コンプリート■
<0622> ■マッピー／コンプリート■

// <0623> 瑚太朗
<0623> 瑚太朗

// <0624> 「静流、あの小学生の口を読むんだ」
<0624> 「静流、あの小学生の口を読むんだ」

// <0625> 静流
<0625> 静流

// <0626> 「お年玉でポコモン買うんだぜー」
<0626> 「お年玉でポコモン買うんだぜー」

// <0627> 瑚太朗
<0627> 瑚太朗

// <0628> 「今度対戦しよう！」
<0628> 「今度対戦しよう！」

// <0629> 静流
<0629> 静流

// <0630> 「私じゃない」
<0630> 「私じゃない」

// <0631> 瑚太朗
<0631> 瑚太朗

// <0632> 「そうか…」
<0632> 「そうか…」

// <0633> 
<0633> 

// <0634> ■マッピー／既読■　ID:
<0634> ■マッピー／既読■　ID:

// <0635>  (Z
<0635>  (Z

// <0636> -
<0636> -

// <0637> ■マッピー／コンプリート■
<0637> ■マッピー／コンプリート■

// <0638> 瑚太朗
<0638> 瑚太朗

// <0639> 「静流、あの会社員の口を読むんだ」
<0639> 「静流、あの会社員の口を読むんだ」

// <0640> 静流
<0640> 静流

// <0641> 「来月の先方との取引で株価が」
<0641> 「来月の先方との取引で株価が」

// <0642> 瑚太朗
<0642> 瑚太朗

// <0643> 「インサイダー！？　やべえ、聞かなかったことにしよう！」
<0643> 「インサイダー！？　やべえ、聞かなかったことにしよう！」

// <0644> 
<0644> 

// <0645> ■マッピー／既読■　ID:
<0645> ■マッピー／既読■　ID:

// <0646>  (Z
<0646>  (Z

// <0647> -
<0647> -

// <0648> ■マッピー／コンプリート■
<0648> ■マッピー／コンプリート■

// <0649> 瑚太朗
<0649> 瑚太朗

// <0650> 「静流、あの女子高生の口を読むんだ」
<0650> 「静流、あの女子高生の口を読むんだ」

// <0651> 静流
<0651> 静流

// <0652> 「チョーマジウザー」
<0652> 「チョーマジウザー」

// <0653> 瑚太朗
<0653> 瑚太朗

// <0654> 「全く中身がないな」
<0654> 「全く中身がないな」

// <0655> 
<0655> 

// <0656> 瑚太朗
<0656> 瑚太朗

// <0657> 「静流、今度はあっちの女子高生の口を読むんだ」
<0657> 「静流、今度はあっちの女子高生の口を読むんだ」

// <0658> 静流
<0658> 静流

// <0659> 「本年度のＧＤＰ見込みはどうなのかしらね。金融危機から脱したとはいえ、世界情勢はまだ不安が多いのだけれど」
<0659> 「本年度のＧＤＰ見込みはどうなのかしらね。金融危機から脱したとはいえ、世界情勢はまだ不安が多いのだけれど」

// <0660> 瑚太朗
<0660> 瑚太朗

// <0661> 「ヒュウ…エコノミック・アカデミック…」
<0661> 「ヒュウ…エコノミック・アカデミック…」

// <0662> 静流
<0662> 静流

// <0663> 「難しくてよくわからない」
<0663> 「難しくてよくわからない」

// <0664> 瑚太朗
<0664> 瑚太朗

// <0665> 「女子高生もいっぱいいるからな。一くくりに考えちゃいけないぜ」
<0665> 「女子高生もいっぱいいるからな。一くくりに考えちゃいけないぜ」

// <0666> 静流
<0666> 静流

// <0667> 「うむ」
<0667> 「うむ」

// <0668> 
<0668> 

// <0669> ■マッピー／既読■　ID:
<0669> ■マッピー／既読■　ID:

// <0670>  (Z
<0670>  (Z

// <0671> -
<0671> -

// <0672> ■マッピー／コンプリート■
<0672> ■マッピー／コンプリート■

// <0673> 瑚太朗
<0673> 瑚太朗

// <0674> 「静流、あの犬の口を読むんだ」
<0674> 「静流、あの犬の口を読むんだ」

// <0675> 静流
<0675> 静流

// <0676> 「犬はしゃべれない」
<0676> 「犬はしゃべれない」

// <0677> 瑚太朗
<0677> 瑚太朗

// <0678> 「俺もそう思う」
<0678> 「俺もそう思う」

// <0679> 
<0679> 

// <0680> ■マッピー／既読■　ID:
<0680> ■マッピー／既読■　ID:

// <0681>  (Z
<0681>  (Z

// <0682> -
<0682> -

// <0683> ■マッピー／コンプリート■
<0683> ■マッピー／コンプリート■

// <0684> 瑚太朗
<0684> 瑚太朗

// <0685> 「静流、あの猫の口を読むんだ」
<0685> 「静流、あの猫の口を読むんだ」

// <0686> 静流
<0686> 静流

// <0687> 「猫はしゃべれない」
<0687> 「猫はしゃべれない」

// <0688> 瑚太朗
<0688> 瑚太朗

// <0689> 「そこを頑張ってみてくれ」
<0689> 「そこを頑張ってみてくれ」

// <0690> 静流
<0690> 静流

// <0691> 「むぅ…」
<0691> 「むぅ…」

// <0692> 静流
<0692> 静流

// <0693> 「にゃー」
<0693> 「にゃー」

// <0694> 瑚太朗
<0694> 瑚太朗

// <0695> 「………」
<0695> 「………」

// <0696> 静流
<0696> 静流

// <0697> 「………」
<0697> 「………」

// <0698> 瑚太朗
<0698> 瑚太朗

// <0699> 「もっと読んでくれ」
<0699> 「もっと読んでくれ」

// <0700> 静流
<0700> 静流

// <0701> 「ふーっ」
<0701> 「ふーっ」

// <0702> 静流
<0702> 静流

// <0703> 「うにゃー」
<0703> 「うにゃー」

// <0704> 静流
<0704> 静流

// <0705> 「もあああーーー」
<0705> 「もあああーーー」

// <0706> 瑚太朗
<0706> 瑚太朗

// <0707> 「堪能した。ありがとう」
<0707> 「堪能した。ありがとう」

// <0708> 静流
<0708> 静流

// <0709> 「一体何の意味があったんだ」
<0709> 「一体何の意味があったんだ」

// <0710> 瑚太朗
<0710> 瑚太朗

// <0711> 「言わせたかっただけだ」
<0711> 「言わせたかっただけだ」

// <0712> 静流
<0712> 静流

// <0713> 「………」
<0713> 「………」

// <0714> 
<0714> 

// <0715> ぽかぽか。
<0715> ぽかぽか。

// <0716> 瑚太朗
<0716> 瑚太朗

// <0717> 「殴られた」
<0717> 「殴られた」

// <0718> 
<0718> 

// <0719> ■マッピー／既読■　ID:
<0719> ■マッピー／既読■　ID:

// <0720>  (Z
<0720>  (Z

// <0721> -
<0721> -

// <0722> ■マッピー／コンプリート■
<0722> ■マッピー／コンプリート■

// <0723> 瑚太朗
<0723> 瑚太朗

// <0724> 「空き地だ。誰もいないな」
<0724> 「空き地だ。誰もいないな」

// <0725> 静流
<0725> 静流

// <0726> 「むう」
<0726> 「むう」

// <0727> 瑚太朗
<0727> 瑚太朗

// <0728> 「心配するな。他の場所でこそお前の力は生かされる」
<0728> 「心配するな。他の場所でこそお前の力は生かされる」

// <0729> 静流
<0729> 静流

// <0730> 「うむ」
<0730> 「うむ」

// <0731> 
<0731> 

// <0732> 瑚太朗
<0732> 瑚太朗

// <0733> 「せっかくだから探索してみるか」
<0733> 「せっかくだから探索してみるか」

// <0734> 瑚太朗
<0734> 瑚太朗

// <0735> 「………」
<0735> 「………」

// <0736> 瑚太朗
<0736> 瑚太朗

// <0737> 「こ、これは…」
<0737> 「こ、これは…」

// <0738> 瑚太朗
<0738> 瑚太朗

// <0739> 「古びたボクシンググローブじゃねえか！」
<0739> 「古びたボクシンググローブじゃねえか！」

// <0740> 静流
<0740> 静流

// <0741> 「……？」
<0741> 「……？」

// <0742> 瑚太朗
<0742> 瑚太朗

// <0743> 「おそらく何者かが修行のために置いているのだろう」
<0743> 「おそらく何者かが修行のために置いているのだろう」

// <0744> 瑚太朗
<0744> 瑚太朗

// <0745> 「ガキの頃とか、秘密特訓場とか作ったもんだ…」
<0745> 「ガキの頃とか、秘密特訓場とか作ったもんだ…」

// <0746> 静流
<0746> 静流

// <0747> 「男の子のことはよくわからないな」
<0747> 「男の子のことはよくわからないな」

// <0748> 瑚太朗
<0748> 瑚太朗

// <0749> 「そうだな。男のロマンさ」
<0749> 「そうだな。男のロマンさ」

// <0750> 
<0750> 

// <0751> 瑚太朗
<0751> 瑚太朗

// <0752> 「修行か…」
<0752> 「修行か…」

// <0753> 瑚太朗
<0753> 瑚太朗

// <0754> （あの頃を思い出すぜ…）
<0754> （あの頃を思い出すぜ…）

// <0755> 瑚太朗
<0755> 瑚太朗

// <0756> （新たな格闘技の流派を考案してみたり、必殺技考えたりしたっけな…）
<0756> （新たな格闘技の流派を考案してみたり、必殺技考えたりしたっけな…）

// <0757> 瑚太朗
<0757> 瑚太朗

// <0758> （………）
<0758> （………）

// <0759> 瑚太朗
<0759> 瑚太朗

// <0760> （極真空手とボクシングを組み合わせた全く新しい格闘技、『極真グ』というのはどうだろう…）
<0760> （極真空手とボクシングを組み合わせた全く新しい格闘技、『極真グ』というのはどうだろう…）

// <0761> 静流
<0761> 静流

// <0762> 「どうしたんだ」
<0762> 「どうしたんだ」

// <0763> 瑚太朗
<0763> 瑚太朗

// <0764> 「いや、なんでもない」
<0764> 「いや、なんでもない」

// <0765> 
<0765> 

// <0766> 瑚太朗
<0766> 瑚太朗

// <0767> （………）
<0767> （………）

// <0768> 瑚太朗
<0768> 瑚太朗

// <0769> （蹴りを繰り出したら『キック極真グ』…）
<0769> （蹴りを繰り出したら『キック極真グ』…）

// <0770> 静流
<0770> 静流

// <0771> 「どうしたんだ」
<0771> 「どうしたんだ」

// <0772> 瑚太朗
<0772> 瑚太朗

// <0773> 「いや、なんでもない」
<0773> 「いや、なんでもない」

// <0774> 
<0774> 

// <0775> 瑚太朗
<0775> 瑚太朗

// <0776> 「子供はみんな痛いもんだ。そうじゃなきゃ夢のねえ醒めたガキにしかならないぜ」
<0776> 「子供はみんな痛いもんだ。そうじゃなきゃ夢のねえ醒めたガキにしかならないぜ」

// <0777> 
<0777> 

// <0778> ■マッピー／既読■　ID:
<0778> ■マッピー／既読■　ID:

// <0779>  (Z
<0779>  (Z

// <0780> -
<0780> -

// <0781> ■マッピー／コンプリート■
<0781> ■マッピー／コンプリート■

// <0782> 瑚太朗
<0782> 瑚太朗

// <0783> 「これくらいにしておくか」
<0783> 「これくらいにしておくか」

// <0784> 静流
<0784> 静流

// <0785> 「うむ」
<0785> 「うむ」

// <0786> 瑚太朗
<0786> 瑚太朗

// <0787> 「じゃ、またよろしく頼むよ」
<0787> 「じゃ、またよろしく頼むよ」

// <0788> 静流
<0788> 静流

// <0789> 「………」
<0789> 「………」

// <0790> 瑚太朗
<0790> 瑚太朗

// <0791> 「任せろ、と頼もしい笑顔を残しやつは疾風のように去っていった」
<0791> 「任せろ、と頼もしい笑顔を残しやつは疾風のように去っていった」

// <0792> 瑚太朗
<0792> 瑚太朗

// <0793> 「よく考えてみたらネタも何も見つかっていないが、まあいいだろう」
<0793> 「よく考えてみたらネタも何も見つかっていないが、まあいいだろう」

// <0794> 
<0794> 

// <0795> 歩道橋のところに通行止めが立ててあった。
<0795> 歩道橋のところに通行止めが立ててあった。

// <0796> これでは向こうに行けない。
<0796> これでは向こうに行けない。

// <0797> 通行止めには紙切れが貼ってあった。
<0797> 通行止めには紙切れが貼ってあった。

// <0798> 『危険！　このはし渡るべからず』
<0798> 『危険！　このはし渡るべからず』

// <0799> 考えるまでもなくとんち問題。
<0799> 考えるまでもなくとんち問題。

// <0800> すぐに閃くものがあった。
<0800> すぐに閃くものがあった。

// <0801> 瑚太朗
<0801> 瑚太朗

// <0802> 「…ということはつまり」
<0802> 「…ということはつまり」

// <0803> 
<0803> 

// <0804> この端を渡ってはいけない。
<0804> この端を渡ってはいけない。

// <0805> つまり真ん中を歩けば罰されず済む。
<0805> つまり真ん中を歩けば罰されず済む。

// <0806> 瑚太朗
<0806> 瑚太朗

// <0807> 「とんち問題、笑止！」
<0807> 「とんち問題、笑止！」

// <0808> 
<0808> 

// <0809> 俺は歩道橋の真ん中を威風堂々と進んだ。
<0809> 俺は歩道橋の真ん中を威風堂々と進んだ。

// <0810> ずぼぉぉぉっ！
<0810> ずぼぉぉぉっ！

// <0811> 足下が抜けて、落下した。
<0811> 足下が抜けて、落下した。

// <0812> 瑚太朗
<0812> 瑚太朗

// <0813> 「って、そりゃそうねぇぇぇぇーーーーーーーっ！！」
<0813> 「って、そりゃそうねぇぇぇぇーーーーーーーっ！！」

// <0814> 
<0814> 

// <0815> マジで危険だから通行止めになっているのだ。
<0815> マジで危険だから通行止めになっているのだ。

// <0816> 俺はあまりにもアホすぎた。
<0816> 俺はあまりにもアホすぎた。

// <0817> 命を失うのも当然の報いか。
<0817> 命を失うのも当然の報いか。

// <0818> 男
<0818> 男

// <0819> 「つかまれボーイ！」
<0819> 「つかまれボーイ！」

// <0820> 通りがかった男に助けられる。
<0820> 通りがかった男に助けられる。

// <0821> 瑚太朗
<0821> 瑚太朗

// <0822> 「おかげで助かりました…」
<0822> 「おかげで助かりました…」

// <0823> 
<0823> 

// <0824> 男
<0824> 男

// <0825> 「危ないところだったな」
<0825> 「危ないところだったな」

// <0826> 瑚太朗
<0826> 瑚太朗

// <0827> 「はい…でもあなたはいったい？」
<0827> 「はい…でもあなたはいったい？」

// <0828> 
<0828> 

// <0829> 男
<0829> 男

// <0830> 「俺はさすらいの男さ。いつもさすらっている」
<0830> 「俺はさすらいの男さ。いつもさすらっている」

// <0831> さすらいの男
<0831> さすらいの男

// <0832> 「お袋さんを悲しませるんじゃないぜ。あばよ」
<0832> 「お袋さんを悲しませるんじゃないぜ。あばよ」

// <0833> 男はマントを翻して去っていく。
<0833> 男はマントを翻して去っていく。

// <0834> 瑚太朗
<0834> 瑚太朗

// <0835> 「待ってください！」
<0835> 「待ってください！」

// <0836> 
<0836> 

// <0837> さすらいの男
<0837> さすらいの男

// <0838> 「…まだ何か？」
<0838> 「…まだ何か？」

// <0839> 瑚太朗
<0839> 瑚太朗

// <0840> 「アドレス交換してくれませんか？」
<0840> 「アドレス交換してくれませんか？」

// <0841> 
<0841> 

// <0842> さすらいの男
<0842> さすらいの男

// <0843> 「………………ＯＫ」
<0843> 「………………ＯＫ」

// <0844> けっこうフランクなところもあった。
<0844> けっこうフランクなところもあった。

// <0845> 赤外線通信でアドレスを交換した。
<0845> 赤外線通信でアドレスを交換した。

// <0846> さすらいの男
<0846> さすらいの男

// <0847> 「あばよボーイ」
<0847> 「あばよボーイ」

// <0848> 改めて、男は颯爽と立ち去った。
<0848> 改めて、男は颯爽と立ち去った。

// <0849> 瑚太朗
<0849> 瑚太朗

// <0850> 「あの人…できる」
<0850> 「あの人…できる」

// <0851> 
<0851> 

// <0852> さすらいの男と友達になった！
<0852> さすらいの男と友達になった！

// <0853> ■友達■　ID:
<0853> ■友達■　ID:

// <0854> 　NO:
<0854> 　NO:

// <0855> 瑚太朗
<0855> 瑚太朗

// <0856> 「アッミーゴ！」
<0856> 「アッミーゴ！」

// <0857> 
<0857> 

// <0858> ■マッピー／既読■　ID:
<0858> ■マッピー／既読■　ID:

// <0859>  (Z
<0859>  (Z

// <0860> -
<0860> -

// <0861> ■マッピー／コンプリート■
<0861> ■マッピー／コンプリート■

// <0862> 瑚太朗
<0862> 瑚太朗

// <0863> （そういや、小鳥から種まきの依頼をされてた…）
<0863> （そういや、小鳥から種まきの依頼をされてた…）

// <0864> 瑚太朗
<0864> 瑚太朗

// <0865> （公園ならよさそうだな。活動の一環だし）
<0865> （公園ならよさそうだな。活動の一環だし）

// <0866> 
<0866> 

// <0867> もらった種を、その土地にまいた。
<0867> もらった種を、その土地にまいた。

// <0868> ■マッピー／既読■　ID:
<0868> ■マッピー／既読■　ID:

// <0869>  (Z
<0869>  (Z

// <0870> -
<0870> -

// <0871> ■マッピー／コンプリート■
<0871> ■マッピー／コンプリート■

// <0872> ポストだ。
<0872> ポストだ。

// <0873> 瑚太朗
<0873> 瑚太朗

// <0874> （そういや、小鳥から種まきの依頼をされてた…）
<0874> （そういや、小鳥から種まきの依頼をされてた…）

// <0875> 瑚太朗
<0875> 瑚太朗

// <0876> 「待て、ここにまくのか？」
<0876> 「待て、ここにまくのか？」

// <0877> 瑚太朗
<0877> 瑚太朗

